instrument,horizon,feature_set,model,quantile,fold,train_rows,test_rows,pinball_loss,baseline_pinball_loss,pinball_skill,calibration,calibration_error
SC,4,F1_DIRECTION,linear_qr,0.1,1,1450,450,0.001401072783852259,0.0014048108725797533,0.0026609195589650803,0.06222222222222222,-0.037777777777777785
SC,4,F1_DIRECTION,linear_qr,0.5,1,1450,450,0.002986130333557364,0.002992533236012663,0.0021396261796678973,0.47333333333333333,-0.026666666666666672
SC,4,F1_DIRECTION,linear_qr,0.9,1,1450,450,0.001849140088326763,0.0018565314340647568,0.003981266140918982,0.8688888888888889,-0.03111111111111109
SC,4,F1_DIRECTION,linear_qr,0.1,2,1900,450,0.0020655245374217907,0.0020417064562476815,-0.011665771590830376,0.13777777777777778,0.03777777777777777
SC,4,F1_DIRECTION,linear_qr,0.5,2,1900,450,0.0039816270977314295,0.003991941120748208,0.002583711208357098,0.46,-0.03999999999999998
SC,4,F1_DIRECTION,linear_qr,0.9,2,1900,450,0.0023793205239966905,0.0024035421997480543,0.010077491360003021,0.8555555555555555,-0.04444444444444451
SC,4,F1_DIRECTION,linear_qr,0.1,3,2350,450,0.0019155998888608018,0.0019118211252735606,-0.001976525699652232,0.08666666666666667,-0.013333333333333336
SC,4,F1_DIRECTION,linear_qr,0.5,3,2350,450,0.0031377995410617507,0.0031401816230058294,0.0007585809453271031,0.39555555555555555,-0.10444444444444445
SC,4,F1_DIRECTION,linear_qr,0.9,3,2350,450,0.0014563285144948712,0.0014286226991787087,-0.01939337470424496,0.8955555555555555,-0.004444444444444473
SC,4,F1_DIRECTION,linear_qr,0.1,4,2800,450,0.0017507927095919682,0.0017417338250383784,-0.005201072875409274,0.08444444444444445,-0.015555555555555559
SC,4,F1_DIRECTION,linear_qr,0.5,4,2800,450,0.003477947057269363,0.003507304289211966,0.008370312217534703,0.4666666666666667,-0.033333333333333326
SC,4,F1_DIRECTION,linear_qr,0.9,4,2800,450,0.0018242976680939585,0.0018287213580176845,0.0024190070861976887,0.8511111111111112,-0.04888888888888887
SC,4,F1_DIRECTION,gbr_quantile,0.1,0,1000,450,0.0018839305428312667,0.0018322607556095062,-0.02820001850914089,0.13555555555555557,0.03555555555555556
SC,4,F1_DIRECTION,gbr_quantile,0.5,0,1000,450,0.003050592952645736,0.0030663265932246663,0.005131103977539464,0.5266666666666666,0.026666666666666616
SC,4,F1_DIRECTION,gbr_quantile,0.9,0,1000,450,0.0014159436380789597,0.0013739297403386017,-0.030579364072870208,0.9177777777777778,0.01777777777777778
SC,4,F1_DIRECTION,gbr_quantile,0.1,1,1450,450,0.0014002778277056752,0.0014048108725797533,0.0032268008189271224,0.05333333333333334,-0.04666666666666667
SC,4,F1_DIRECTION,gbr_quantile,0.5,1,1450,450,0.0030392494173322676,0.002992533236012663,-0.015610914778627638,0.48,-0.020000000000000018
SC,4,F1_DIRECTION,gbr_quantile,0.9,1,1450,450,0.0017675546419784953,0.0018565314340647568,0.04792635904443188,0.8733333333333333,-0.026666666666666727
SC,4,F1_DIRECTION,gbr_quantile,0.1,2,1900,450,0.0020892441342059767,0.0020417064562476815,-0.02328330686952018,0.14,0.04000000000000001
SC,4,F1_DIRECTION,gbr_quantile,0.5,2,1900,450,0.0040019198299803506,0.003991941120748208,-0.0024997135304121176,0.45555555555555555,-0.04444444444444445
SC,4,F1_DIRECTION,gbr_quantile,0.9,2,1900,450,0.0023169354540130815,0.0024035421997480543,0.03603296241025067,0.8222222222222222,-0.07777777777777783
SC,4,F1_DIRECTION,gbr_quantile,0.1,3,2350,450,0.0018370750122658661,0.0019118211252735606,0.03909681299132994,0.08444444444444445,-0.015555555555555559
SC,4,F1_DIRECTION,gbr_quantile,0.5,3,2350,450,0.0031574290097081893,0.0031401816230058294,-0.005492480618318751,0.39555555555555555,-0.10444444444444445
SC,4,F1_DIRECTION,gbr_quantile,0.9,3,2350,450,0.0014734367702879403,0.0014286226991787087,-0.03136872397099277,0.8866666666666667,-0.013333333333333308
SC,4,F1_DIRECTION,gbr_quantile,0.1,4,2800,450,0.0017011683156752122,0.0017417338250383784,0.023290303478071595,0.09777777777777778,-0.0022222222222222227
SC,4,F1_DIRECTION,gbr_quantile,0.5,4,2800,450,0.00348921429479111,0.003507304289211966,0.005157805804446136,0.45111111111111113,-0.04888888888888887
SC,4,F1_DIRECTION,gbr_quantile,0.9,4,2800,450,0.001708746717233653,0.0018287213580176845,0.06560575248822087,0.8511111111111112,-0.04888888888888887
SC,4,F2_ACTIVITY,linear_qr,0.1,0,1000,450,0.0019329140692050672,0.0018322607556095062,-0.05493394610314528,0.15777777777777777,0.05777777777777776
SC,4,F2_ACTIVITY,linear_qr,0.5,0,1000,450,0.003084007739800279,0.0030663265932246663,-0.005766230712240805,0.5377777777777778,0.0377777777777778
SC,4,F2_ACTIVITY,linear_qr,0.9,0,1000,450,0.001405240891817069,0.0013739297403386017,-0.022789485196492487,0.9244444444444444,0.02444444444444438
SC,4,F2_ACTIVITY,linear_qr,0.1,1,1450,450,0.0014055921580577036,0.0014048108725797533,-0.0005561499367638945,0.057777777777777775,-0.04222222222222223
SC,4,F2_ACTIVITY,linear_qr,0.5,1,1450,450,0.002980968877172479,0.002992533236012663,0.003864404478792993,0.4711111111111111,-0.02888888888888891
SC,4,F2_ACTIVITY,linear_qr,0.9,1,1450,450,0.001833514678031043,0.0018565314340647568,0.012397719538375984,0.8711111111111111,-0.028888888888888964
SC,4,F2_ACTIVITY,linear_qr,0.1,2,1900,450,0.0021420783456482756,0.0020417064562476815,-0.04916078366380883,0.13333333333333333,0.033333333333333326
SC,4,F2_ACTIVITY,linear_qr,0.5,2,1900,450,0.004003157549637937,0.003991941120748208,-0.0028097681179293232,0.46,-0.03999999999999998
SC,4,F2_ACTIVITY,linear_qr,0.9,2,1900,450,0.002380456201252491,0.0024035421997480543,0.009604989876184855,0.8511111111111112,-0.04888888888888887
SC,4,F2_ACTIVITY,linear_qr,0.1,3,2350,450,0.001916057246606706,0.0019118211252735606,-0.002215751922157061,0.08888888888888889,-0.011111111111111113
SC,4,F2_ACTIVITY,linear_qr,0.5,3,2350,450,0.003143923966474224,0.0031401816230058294,-0.0011917601966004998,0.39111111111111113,-0.10888888888888887
SC,4,F2_ACTIVITY,linear_qr,0.9,3,2350,450,0.0014683882709568181,0.0014286226991787087,-0.027834901266072576,0.8977777777777778,-0.0022222222222222365
SC,4,F2_ACTIVITY,linear_qr,0.1,4,2800,450,0.0017537348151410558,0.0017417338250383784,-0.006890254946052332,0.08444444444444445,-0.015555555555555559
SC,4,F2_ACTIVITY,linear_qr,0.5,4,2800,450,0.003464594323551179,0.003507304289211966,0.012177433760782508,0.4666666666666667,-0.033333333333333326
SC,4,F2_ACTIVITY,linear_qr,0.9,4,2800,450,0.0018238926417166656,0.0018287213580176845,0.002640487726491614,0.8533333333333334,-0.046666666666666634
SC,4,F2_ACTIVITY,gbr_quantile,0.1,0,1000,450,0.0018651352982100395,0.0018322607556095062,-0.01794206556020317,0.13555555555555557,0.03555555555555556
SC,4,F2_ACTIVITY,gbr_quantile,0.5,0,1000,450,0.003112599870319164,0.0030663265932246663,-0.015090785566267861,0.5488888888888889,0.04888888888888887
SC,4,F2_ACTIVITY,gbr_quantile,0.9,0,1000,450,0.0013946192906085662,0.0013739297403386017,-0.015058666875400473,0.9155555555555556,0.015555555555555545
SC,4,F2_ACTIVITY,gbr_quantile,0.1,1,1450,450,0.0013930014607339985,0.0014048108725797533,0.008406406923708087,0.06888888888888889,-0.031111111111111117
SC,4,F2_ACTIVITY,gbr_quantile,0.5,1,1450,450,0.003043485337819998,0.002992533236012663,-0.017026411334106095,0.4711111111111111,-0.02888888888888891
SC,4,F2_ACTIVITY,gbr_quantile,0.9,1,1450,450,0.0017823379791878586,0.0018565314340647568,0.0399634789454959,0.8777777777777778,-0.022222222222222254
SC,4,F2_ACTIVITY,gbr_quantile,0.1,2,1900,450,0.0020980914707557706,0.0020417064562476815,-0.027616611749230247,0.13111111111111112,0.031111111111111117
SC,4,F2_ACTIVITY,gbr_quantile,0.5,2,1900,450,0.003995221111514565,0.003991941120748208,-0.0008216530923537135,0.4666666666666667,-0.033333333333333326
SC,4,F2_ACTIVITY,gbr_quantile,0.9,2,1900,450,0.0023230767736973105,0.0024035421997480543,0.03347785034070894,0.84,-0.06000000000000005
SC,4,F2_ACTIVITY,gbr_quantile,0.1,3,2350,450,0.0018677121998262392,0.0019118211252735606,0.023071680119137628,0.08888888888888889,-0.011111111111111113
SC,4,F2_ACTIVITY,gbr_quantile,0.5,3,2350,450,0.003161988034136315,0.0031401816230058294,-0.006944315249387545,0.4022222222222222,-0.0977777777777778
SC,4,F2_ACTIVITY,gbr_quantile,0.9,3,2350,450,0.001457720707688225,0.0014286226991787087,-0.02036787496533865,0.8955555555555555,-0.004444444444444473
SC,4,F2_ACTIVITY,gbr_quantile,0.1,4,2800,450,0.001698090108481081,0.0017417338250383784,0.02505762702078529,0.09333333333333334,-0.006666666666666668
SC,4,F2_ACTIVITY,gbr_quantile,0.5,4,2800,450,0.0034824907372788014,0.003507304289211966,0.007074821540146381,0.4533333333333333,-0.04666666666666669
SC,4,F2_ACTIVITY,gbr_quantile,0.9,4,2800,450,0.0017522804866812478,0.0018287213580176845,0.04180017420439486,0.8422222222222222,-0.05777777777777782
SC,4,F3_VOL,linear_qr,0.1,0,1000,450,0.0019385440577726573,0.0018322607556095062,-0.05800664661826249,0.1622222222222222,0.06222222222222221
SC,4,F3_VOL,linear_qr,0.5,0,1000,450,0.003108179682808679,0.0030663265932246663,-0.013649260217907244,0.5111111111111111,0.011111111111111072
SC,4,F3_VOL,linear_qr,0.9,0,1000,450,0.0014045157729258846,0.0013739297403386017,-0.02226171520222353,0.9288888888888889,0.028888888888888853
SC,4,F3_VOL,linear_qr,0.1,1,1450,450,0.0013983957034294538,0.0014048108725797533,0.004566571397983887,0.06,-0.04000000000000001
SC,4,F3_VOL,linear_qr,0.5,1,1450,450,0.0029640806985925727,0.002992533236012663,0.009507843414297779,0.4688888888888889,-0.03111111111111109
SC,4,F3_VOL,linear_qr,0.9,1,1450,450,0.0018163285152194132,0.0018565314340647568,0.021654854912594668,0.8822222222222222,-0.01777777777777778
SC,4,F3_VOL,linear_qr,0.1,2,1900,450,0.002089957870018891,0.0020417064562476815,-0.023632884944629895,0.14444444444444443,0.044444444444444425
SC,4,F3_VOL,linear_qr,0.5,2,1900,450,0.00408648556027508,0.003991941120748208,-0.023683826155519894,0.4533333333333333,-0.04666666666666669
SC,4,F3_VOL,linear_qr,0.9,2,1900,450,0.0024004095525817517,0.0024035421997480543,0.0013033460226457017,0.8422222222222222,-0.05777777777777782
SC,4,F3_VOL,linear_qr,0.1,3,2350,450,0.0019133573346019658,0.0019118211252735606,-0.000803531935125612,0.08666666666666667,-0.013333333333333336
SC,4,F3_VOL,linear_qr,0.5,3,2350,450,0.0031389775636628077,0.0031401816230058294,0.00038343621088676727,0.3844444444444444,-0.11555555555555558
SC,4,F3_VOL,linear_qr,0.9,3,2350,450,0.0014531581548516102,0.0014286226991787087,-0.017174202598773336,0.8977777777777778,-0.0022222222222222365
SC,4,F3_VOL,linear_qr,0.1,4,2800,450,0.001748871111568284,0.0017417338250383784,-0.004097805547152555,0.08444444444444445,-0.015555555555555559
SC,4,F3_VOL,linear_qr,0.5,4,2800,450,0.003464168478547284,0.003507304289211966,0.01229885037273859,0.4666666666666667,-0.033333333333333326
SC,4,F3_VOL,linear_qr,0.9,4,2800,450,0.0018042611590173107,0.0018287213580176845,0.013375574629307274,0.8466666666666667,-0.053333333333333344
SC,4,F3_VOL,gbr_quantile,0.1,0,1000,450,0.0018862402861080825,0.0018322607556095062,-0.02946061598127714,0.14444444444444443,0.044444444444444425
SC,4,F3_VOL,gbr_quantile,0.5,0,1000,450,0.0030932024170930716,0.0030663265932246663,-0.008764827571789091,0.5377777777777778,0.0377777777777778
SC,4,F3_VOL,gbr_quantile,0.9,0,1000,450,0.0013847958792436133,0.0013739297403386017,-0.007908802456182196,0.92,0.020000000000000018
SC,4,F3_VOL,gbr_quantile,0.1,1,1450,450,0.0013821139783178962,0.0014048108725797533,0.0161565479772926,0.06666666666666667,-0.03333333333333334
SC,4,F3_VOL,gbr_quantile,0.5,1,1450,450,0.003062721934967308,0.002992533236012663,-0.02345460966313828,0.4777777777777778,-0.0222222222222222
SC,4,F3_VOL,gbr_quantile,0.9,1,1450,450,0.0017450207433393897,0.0018565314340647568,0.06006399281978303,0.8733333333333333,-0.026666666666666727
SC,4,F3_VOL,gbr_quantile,0.1,2,1900,450,0.0020974533118837996,0.0020417064562476815,-0.027304050229910004,0.12666666666666668,0.026666666666666672
SC,4,F3_VOL,gbr_quantile,0.5,2,1900,450,0.004019130469868584,0.003991941120748208,-0.0068110596569319615,0.4622222222222222,-0.0377777777777778
SC,4,F3_VOL,gbr_quantile,0.9,2,1900,450,0.0023066328564091245,0.0024035421997480543,0.04031938500979437,0.8355555555555556,-0.06444444444444442
SC,4,F3_VOL,gbr_quantile,0.1,3,2350,450,0.0018477635814792477,0.0019118211252735606,0.03350603408838626,0.09111111111111111,-0.00888888888888889
SC,4,F3_VOL,gbr_quantile,0.5,3,2350,450,0.003155619604621995,0.0031401816230058294,-0.004916270289292424,0.39555555555555555,-0.10444444444444445
SC,4,F3_VOL,gbr_quantile,0.9,3,2350,450,0.001454713572979707,0.0014286226991787087,-0.018262956213699777,0.8933333333333333,-0.00666666666666671
SC,4,F3_VOL,gbr_quantile,0.1,4,2800,450,0.0017363986492204397,0.0017417338250383784,0.003063140728647884,0.10888888888888888,0.008888888888888877
SC,4,F3_VOL,gbr_quantile,0.5,4,2800,450,0.0034856593107827787,0.003507304289211966,0.00617140021063034,0.45111111111111113,-0.04888888888888887
SC,4,F3_VOL,gbr_quantile,0.9,4,2800,450,0.0017483840281361995,0.0018287213580176845,0.04393087526935746,0.8444444444444444,-0.05555555555555558
SC,8,F1_DIRECTION,linear_qr,0.1,0,1000,450,0.0026637547457833014,0.002614370147171844,-0.01888967354713733,0.14222222222222222,0.04222222222222222
SC,8,F1_DIRECTION,linear_qr,0.5,0,1000,450,0.004532385857287551,0.004514506069068982,-0.003960519256153372,0.5288888888888889,0.028888888888888853
SC,8,F1_DIRECTION,linear_qr,0.9,0,1000,450,0.0021299700144792,0.00204511948989934,-0.04148927483158271,0.9333333333333333,0.033333333333333326
SC,8,F1_DIRECTION,linear_qr,0.1,1,1450,450,0.001984941984148161,0.0019723878842969346,-0.006364924440661612,0.04666666666666667,-0.05333333333333334
SC,8,F1_DIRECTION,linear_qr,0.5,1,1450,450,0.004575886128831455,0.004634086117391233,0.012559108114404527,0.42444444444444446,-0.07555555555555554
SC,8,F1_DIRECTION,linear_qr,0.9,1,1450,450,0.002733582737156175,0.002874224036510805,0.04893191956092713,0.8844444444444445,-0.015555555555555545
SC,8,F1_DIRECTION,linear_qr,0.1,2,1900,450,0.00296902763417538,0.0029354345750588363,-0.011443981549434046,0.13777777777777778,0.03777777777777777
SC,8,F1_DIRECTION,linear_qr,0.5,2,1900,450,0.006092301399083928,0.006157406237720914,0.01057341941126888,0.4577777777777778,-0.04222222222222222
SC,8,F1_DIRECTION,linear_qr,0.9,2,1900,450,0.003429837065573729,0.0035557813624324092,0.035419584058038134,0.8555555555555555,-0.04444444444444451
SC,8,F1_DIRECTION,linear_qr,0.1,3,2350,450,0.002769799237612706,0.0027922119531955405,0.008026867572565322,0.08888888888888889,-0.011111111111111113
SC,8,F1_DIRECTION,linear_qr,0.5,3,2350,450,0.004809892315849094,0.004773759458740175,-0.007569056929075835,0.4,-0.09999999999999998
SC,8,F1_DIRECTION,linear_qr,0.9,3,2350,450,0.0021422934360213154,0.0019597366954898607,-0.09315370832805803,0.8955555555555555,-0.004444444444444473
SC,8,F1_DIRECTION,linear_qr,0.1,4,2800,450,0.0024945646761235143,0.002473354878445594,-0.008575315197489886,0.09777777777777778,-0.0022222222222222227
SC,8,F1_DIRECTION,linear_qr,0.5,4,2800,450,0.005107861148670469,0.005172215733125004,0.012442362765803017,0.4222222222222222,-0.07777777777777778
SC,8,F1_DIRECTION,linear_qr,0.9,4,2800,450,0.002594681687590572,0.0025818389997293778,-0.004974240400946961,0.8355555555555556,-0.06444444444444442
SC,8,F1_DIRECTION,gbr_quantile,0.1,0,1000,450,0.0027644311094865634,0.002614370147171844,-0.057398514314069615,0.15555555555555556,0.05555555555555555
SC,8,F1_DIRECTION,gbr_quantile,0.5,0,1000,450,0.004595529702031445,0.004514506069068982,-0.01794739706245929,0.5288888888888889,0.028888888888888853
SC,8,F1_DIRECTION,gbr_quantile,0.9,0,1000,450,0.0021718999509727673,0.00204511948989934,-0.061991713295767914,0.8933333333333333,-0.00666666666666671
SC,8,F1_DIRECTION,gbr_quantile,0.1,1,1450,450,0.0019367634501273234,0.0019723878842969346,0.018061576251422573,0.03777777777777778,-0.06222222222222223
SC,8,F1_DIRECTION,gbr_quantile,0.5,1,1450,450,0.004683909942794803,0.004634086117391233,-0.010751596785520734,0.4288888888888889,-0.07111111111111112
SC,8,F1_DIRECTION,gbr_quantile,0.9,1,1450,450,0.0027907991363851315,0.002874224036510805,0.029025190474347373,0.8688888888888889,-0.03111111111111109
SC,8,F1_DIRECTION,gbr_quantile,0.1,2,1900,450,0.0029757263676941505,0.0029354345750588363,-0.013726006015482906,0.14666666666666667,0.04666666666666666
SC,8,F1_DIRECTION,gbr_quantile,0.5,2,1900,450,0.0061346352800218575,0.006157406237720914,0.003698141201007532,0.4622222222222222,-0.0377777777777778
SC,8,F1_DIRECTION,gbr_quantile,0.9,2,1900,450,0.0034652483051503345,0.0035557813624324092,0.025460805391066987,0.82,-0.08000000000000007
SC,8,F1_DIRECTION,gbr_quantile,0.1,3,2350,450,0.002728686611039191,0.0027922119531955405,0.022750902589485644,0.09333333333333334,-0.006666666666666668
SC,8,F1_DIRECTION,gbr_quantile,0.5,3,2350,450,0.004797906099402919,0.004773759458740175,-0.0050582022138829785,0.4,-0.09999999999999998
SC,8,F1_DIRECTION,gbr_quantile,0.9,3,2350,450,0.0021155411039050155,0.0019597366954898607,-0.0795027254292493,0.88,-0.020000000000000018
SC,8,F1_DIRECTION,gbr_quantile,0.1,4,2800,450,0.0025112070699746998,0.002473354878445594,-0.015303987251879647,0.10444444444444445,0.004444444444444445
SC,8,F1_DIRECTION,gbr_quantile,0.5,4,2800,450,0.005102560157508401,0.005172215733125004,0.013467260302098438,0.41555555555555557,-0.08444444444444443
SC,8,F1_DIRECTION,gbr_quantile,0.9,4,2800,450,0.002548600727466301,0.0025818389997293778,0.012873874887845749,0.8377777777777777,-0.06222222222222229
SC,8,F2_ACTIVITY,linear_qr,0.1,0,1000,450,0.0026355717997249995,0.002614370147171844,-0.008109659826130988,0.14444444444444443,0.044444444444444425
SC,8,F2_ACTIVITY,linear_qr,0.5,0,1000,450,0.004560659673427807,0.004514506069068982,-0.01022340066725036,0.5422222222222223,0.04222222222222227
SC,8,F2_ACTIVITY,linear_qr,0.9,0,1000,450,0.002140704505516805,0.00204511948989934,-0.0467381080125393,0.9333333333333333,0.033333333333333326
SC,8,F2_ACTIVITY,linear_qr,0.1,1,1450,450,0.001967825677584446,0.0019723878842969346,0.0023130372827832035,0.04888888888888889,-0.051111111111111114
SC,8,F2_ACTIVITY,linear_qr,0.5,1,1450,450,0.0045917987723564525,0.004634086117391233,0.00912528251818212,0.4177777777777778,-0.0822222222222222
SC,8,F2_ACTIVITY,linear_qr,0.9,1,1450,450,0.002739686533254847,0.002874224036510805,0.04680828687915417,0.8888888888888888,-0.011111111111111183
SC,8,F2_ACTIVITY,linear_qr,0.1,2,1900,450,0.0029585129365325615,0.0029354345750588363,-0.00786199143043853,0.13555555555555557,0.03555555555555556
SC,8,F2_ACTIVITY,linear_qr,0.5,2,1900,450,0.006141180503037731,0.006157406237720914,0.0026351574115384135,0.46444444444444444,-0.03555555555555556
SC,8,F2_ACTIVITY,linear_qr,0.9,2,1900,450,0.0034277148688050085,0.0035557813624324092,0.03601641399565525,0.86,-0.040000000000000036
SC,8,F2_ACTIVITY,linear_qr,0.1,3,2350,450,0.0027864327422631174,0.0027922119531955405,0.0020697608309458992,0.08444444444444445,-0.015555555555555559
SC,8,F2_ACTIVITY,linear_qr,0.5,3,2350,450,0.004820084895600845,0.004773759458740175,-0.009704183308996361,0.3977777777777778,-0.10222222222222221
SC,8,F2_ACTIVITY,linear_qr,0.9,3,2350,450,0.002129885186633716,0.0019597366954898607,-0.08682211826488495,0.9022222222222223,0.0022222222222222365
SC,8,F2_ACTIVITY,linear_qr,0.1,4,2800,450,0.002484254332309583,0.002473354878445594,-0.004406748889524081,0.09777777777777778,-0.0022222222222222227
SC,8,F2_ACTIVITY,linear_qr,0.5,4,2800,450,0.005113372564338944,0.005172215733125004,0.011376781600427877,0.41555555555555557,-0.08444444444444443
SC,8,F2_ACTIVITY,linear_qr,0.9,4,2800,450,0.0025906488563930434,0.0025818389997293778,-0.0034122409122292474,0.8333333333333334,-0.06666666666666665
SC,8,F2_ACTIVITY,gbr_quantile,0.1,0,1000,450,0.0027327071404919796,0.002614370147171844,-0.045264054689482025,0.14888888888888888,0.04888888888888887
