instrument,horizon,quantile,fold,feature,coefficient
M,16,0.9,4,feat_15m_ret_1,0.0003814541062624261
M,16,0.9,4,feat_15m_ret_4,-0.00021831687208486304
M,16,0.9,4,feat_15m_ret_8,-0.0007219953665549015
M,16,0.9,4,feat_15m_ret_16,6.243074175483346e-05
M,16,0.9,4,feat_15m_location_32,0.0002133352902770253
M,16,0.9,4,feat_time_bars_since_segment_start,4.329855819705931e-05
M,16,0.9,4,feat_time_after_long_gap,0.00012012044971272223
M,16,0.9,4,feat_15m_volume_ratio_32,-2.2885544430902096e-05
M,16,0.9,4,feat_15m_oi_log_change_4,0.0018239639780565477
M,16,0.9,4,feat_5m_1h_rv,0.005073022235770598
M,16,0.9,4,feat_5m_rv_rate_ratio_1h_4h,-0.0008010468517030379
CF,4,0.1,0,feat_15m_ret_1,-0.00015124087864429705
CF,4,0.1,0,feat_15m_ret_4,-0.00013365236557293756
CF,4,0.1,0,feat_15m_ret_8,-7.851858213853678e-05
CF,4,0.1,0,feat_15m_ret_16,-0.001412333317045759
CF,4,0.1,0,feat_15m_location_32,-2.1102632975526566e-05
CF,4,0.1,0,feat_time_bars_since_segment_start,-0.0005288029791383306
CF,4,0.1,0,feat_time_after_long_gap,0.00024067020125985143
CF,4,0.1,0,feat_15m_volume_ratio_32,-0.00030689426538983423
CF,4,0.1,0,feat_15m_oi_log_change_4,0.0004238404305612255
CF,4,0.1,0,feat_5m_1h_rv,-0.0004424225641622362
CF,4,0.1,0,feat_5m_rv_rate_ratio_1h_4h,0.0005569839608839084
CF,4,0.5,0,feat_15m_ret_1,-0.0001352284965253551
CF,4,0.5,0,feat_15m_ret_4,-0.0004334308537250184
CF,4,0.5,0,feat_15m_ret_8,0.0007130586692517422
CF,4,0.5,0,feat_15m_ret_16,-0.00029817494997138835
CF,4,0.5,0,feat_15m_location_32,-0.0003037769228056166
CF,4,0.5,0,feat_time_bars_since_segment_start,0.0004065895355028883
CF,4,0.5,0,feat_time_after_long_gap,-0.00021131382018687
CF,4,0.5,0,feat_15m_volume_ratio_32,6.804237491877541e-05
CF,4,0.5,0,feat_15m_oi_log_change_4,0.0002694802109853066
CF,4,0.5,0,feat_5m_1h_rv,-2.367599632718061e-05
CF,4,0.5,0,feat_5m_rv_rate_ratio_1h_4h,3.2148013855405798e-06
CF,4,0.9,0,feat_15m_ret_1,-0.0003378947616356022
CF,4,0.9,0,feat_15m_ret_4,9.414804575220799e-05
CF,4,0.9,0,feat_15m_ret_8,0.0011462135859375915
CF,4,0.9,0,feat_15m_ret_16,-0.000179811327583281
CF,4,0.9,0,feat_15m_location_32,-0.0002837023508862324
CF,4,0.9,0,feat_time_bars_since_segment_start,0.0013982893825688315
CF,4,0.9,0,feat_time_after_long_gap,-0.00027168574793675346
CF,4,0.9,0,feat_15m_volume_ratio_32,0.0011442196460294774
CF,4,0.9,0,feat_15m_oi_log_change_4,-0.0001511745447372436
CF,4,0.9,0,feat_5m_1h_rv,0.0009138365820103196
CF,4,0.9,0,feat_5m_rv_rate_ratio_1h_4h,-0.000966323642091082
CF,4,0.1,1,feat_15m_ret_1,1.8710962548089887e-05
CF,4,0.1,1,feat_15m_ret_4,-3.813673297699234e-05
CF,4,0.1,1,feat_15m_ret_8,-0.00041106773427987333
CF,4,0.1,1,feat_15m_ret_16,-0.000636699469491509
CF,4,0.1,1,feat_15m_location_32,-0.00014321111118586888
CF,4,0.1,1,feat_time_bars_since_segment_start,-0.00036231605639594136
CF,4,0.1,1,feat_time_after_long_gap,8.758378776066848e-05
CF,4,0.1,1,feat_15m_volume_ratio_32,2.279021401802742e-05
CF,4,0.1,1,feat_15m_oi_log_change_4,0.0003487201797358477
CF,4,0.1,1,feat_5m_1h_rv,-0.0005441577190471734
CF,4,0.1,1,feat_5m_rv_rate_ratio_1h_4h,0.0005875457881951981
CF,4,0.5,1,feat_15m_ret_1,-4.032620883890265e-05
CF,4,0.5,1,feat_15m_ret_4,-0.00037833381060093816
CF,4,0.5,1,feat_15m_ret_8,0.00022035796807049697
CF,4,0.5,1,feat_15m_ret_16,-9.305821402478215e-05
CF,4,0.5,1,feat_15m_location_32,-0.00017808944970855334
CF,4,0.5,1,feat_time_bars_since_segment_start,0.00024087387326679986
CF,4,0.5,1,feat_time_after_long_gap,-9.948397720600002e-05
CF,4,0.5,1,feat_15m_volume_ratio_32,0.0001870364255041489
CF,4,0.5,1,feat_15m_oi_log_change_4,0.00022595832140262243
CF,4,0.5,1,feat_5m_1h_rv,-0.0002438429336670409
CF,4,0.5,1,feat_5m_rv_rate_ratio_1h_4h,0.00010519083708508078
CF,4,0.9,1,feat_15m_ret_1,9.482104940301859e-05
CF,4,0.9,1,feat_15m_ret_4,-0.00019376694792282596
CF,4,0.9,1,feat_15m_ret_8,0.0005856162223499777
CF,4,0.9,1,feat_15m_ret_16,4.588847760846448e-05
CF,4,0.9,1,feat_15m_location_32,-1.5431384657761174e-05
CF,4,0.9,1,feat_time_bars_since_segment_start,0.002003327544774165
CF,4,0.9,1,feat_time_after_long_gap,-0.0008968529904315092
CF,4,0.9,1,feat_15m_volume_ratio_32,0.001346101822014589
CF,4,0.9,1,feat_15m_oi_log_change_4,-1.879328249189108e-05
CF,4,0.9,1,feat_5m_1h_rv,-0.00013270153604359
CF,4,0.9,1,feat_5m_rv_rate_ratio_1h_4h,-0.000510835914607023
CF,4,0.1,2,feat_15m_ret_1,-3.967061575194216e-05
CF,4,0.1,2,feat_15m_ret_4,-5.966954533021655e-05
CF,4,0.1,2,feat_15m_ret_8,-0.0005462695812464795
CF,4,0.1,2,feat_15m_ret_16,-0.00045340898214518
CF,4,0.1,2,feat_15m_location_32,0.0002542940119944888
CF,4,0.1,2,feat_time_bars_since_segment_start,-0.0002648024425215997
CF,4,0.1,2,feat_time_after_long_gap,0.00014986653471814356
CF,4,0.1,2,feat_15m_volume_ratio_32,-3.2538208956742143e-06
CF,4,0.1,2,feat_15m_oi_log_change_4,0.00030636261671687014
CF,4,0.1,2,feat_5m_1h_rv,-0.00048643230591968213
CF,4,0.1,2,feat_5m_rv_rate_ratio_1h_4h,0.0005588346731416396
CF,4,0.5,2,feat_15m_ret_1,-5.664646375331138e-05
CF,4,0.5,2,feat_15m_ret_4,-0.0003252950130136905
CF,4,0.5,2,feat_15m_ret_8,0.00021653059652583032
CF,4,0.5,2,feat_15m_ret_16,-0.0001256833216227228
CF,4,0.5,2,feat_15m_location_32,-4.4562285078311067e-05
CF,4,0.5,2,feat_time_bars_since_segment_start,7.971629753295594e-05
CF,4,0.5,2,feat_time_after_long_gap,-2.4751594649926838e-05
CF,4,0.5,2,feat_15m_volume_ratio_32,0.00011159121844572987
CF,4,0.5,2,feat_15m_oi_log_change_4,0.0001900081380655913
CF,4,0.5,2,feat_5m_1h_rv,-0.00019148926239726297
CF,4,0.5,2,feat_5m_rv_rate_ratio_1h_4h,0.00012164466918931173
CF,4,0.9,2,feat_15m_ret_1,0.00019964909941755062
CF,4,0.9,2,feat_15m_ret_4,0.00010361174950679447
CF,4,0.9,2,feat_15m_ret_8,0.00048507980765040193
CF,4,0.9,2,feat_15m_ret_16,0.00019016160897478523
CF,4,0.9,2,feat_15m_location_32,-0.00031301965848795963
CF,4,0.9,2,feat_time_bars_since_segment_start,0.0015564573579676837
CF,4,0.9,2,feat_time_after_long_gap,-0.0006522886223290122
CF,4,0.9,2,feat_15m_volume_ratio_32,0.001036077661836021
CF,4,0.9,2,feat_15m_oi_log_change_4,-5.41204840242592e-05
CF,4,0.9,2,feat_5m_1h_rv,-4.288640012778162e-05
CF,4,0.9,2,feat_5m_rv_rate_ratio_1h_4h,-0.0003833073806904553
CF,4,0.1,3,feat_15m_ret_1,8.906381346559086e-05
CF,4,0.1,3,feat_15m_ret_4,-1.8951657916024603e-05
CF,4,0.1,3,feat_15m_ret_8,-0.00045215129644498225
CF,4,0.1,3,feat_15m_ret_16,-0.0006389654101059448
CF,4,0.1,3,feat_15m_location_32,0.0005679600469215188
CF,4,0.1,3,feat_time_bars_since_segment_start,-0.00024444673874637527
CF,4,0.1,3,feat_time_after_long_gap,1.8924067704839924e-05
CF,4,0.1,3,feat_15m_volume_ratio_32,-0.00014741481164808962
CF,4,0.1,3,feat_15m_oi_log_change_4,0.00027203735896075564
CF,4,0.1,3,feat_5m_1h_rv,-0.0003918568165391522
CF,4,0.1,3,feat_5m_rv_rate_ratio_1h_4h,0.0002968512879060549
CF,4,0.5,3,feat_15m_ret_1,-5.0500109210135815e-05
CF,4,0.5,3,feat_15m_ret_4,-0.00025417138616800467
CF,4,0.5,3,feat_15m_ret_8,0.000173634146565739
CF,4,0.5,3,feat_15m_ret_16,-6.390611908072776e-05
CF,4,0.5,3,feat_15m_location_32,-5.4503516118803345e-05
CF,4,0.5,3,feat_time_bars_since_segment_start,0.00019829017352106194
CF,4,0.5,3,feat_time_after_long_gap,-7.091975492175169e-05
CF,4,0.5,3,feat_15m_volume_ratio_32,0.00011579462791139132
CF,4,0.5,3,feat_15m_oi_log_change_4,0.00017507383759400328
CF,4,0.5,3,feat_5m_1h_rv,-0.00019391617907957
CF,4,0.5,3,feat_5m_rv_rate_ratio_1h_4h,6.719452346725262e-05
CF,4,0.9,3,feat_15m_ret_1,0.00021319577377443955
CF,4,0.9,3,feat_15m_ret_4,0.00010311865065639097
CF,4,0.9,3,feat_15m_ret_8,0.0005073578760486731
CF,4,0.9,3,feat_15m_ret_16,0.00025997824320027693
CF,4,0.9,3,feat_15m_location_32,-0.0004911726063487697
CF,4,0.9,3,feat_time_bars_since_segment_start,0.0012555940180772579
CF,4,0.9,3,feat_time_after_long_gap,-0.0004841725346915053
CF,4,0.9,3,feat_15m_volume_ratio_32,0.0008449388112648251
CF,4,0.9,3,feat_15m_oi_log_change_4,-8.568056438992625e-05
CF,4,0.9,3,feat_5m_1h_rv,6.576875453363709e-05
CF,4,0.9,3,feat_5m_rv_rate_ratio_1h_4h,-0.00022040324408205484
CF,4,0.1,4,feat_15m_ret_1,9.753564704637196e-05
CF,4,0.1,4,feat_15m_ret_4,2.2852383897622663e-05
CF,4,0.1,4,feat_15m_ret_8,-0.0003946170006422686
CF,4,0.1,4,feat_15m_ret_16,-0.0004965818747977557
CF,4,0.1,4,feat_15m_location_32,0.00046622588053562295
CF,4,0.1,4,feat_time_bars_since_segment_start,-0.0002760283511683681
CF,4,0.1,4,feat_time_after_long_gap,6.959328698822441e-05
CF,4,0.1,4,feat_15m_volume_ratio_32,-0.00015073264548539532
CF,4,0.1,4,feat_15m_oi_log_change_4,0.000258816919773345
CF,4,0.1,4,feat_5m_1h_rv,-0.0004454847287042982
CF,4,0.1,4,feat_5m_rv_rate_ratio_1h_4h,0.0002727420179188413
CF,4,0.5,4,feat_15m_ret_1,-6.367188422660724e-05
CF,4,0.5,4,feat_15m_ret_4,-0.00021098473649440151
CF,4,0.5,4,feat_15m_ret_8,0.0001007082999297526
CF,4,0.5,4,feat_15m_ret_16,8.78832407222004e-05
CF,4,0.5,4,feat_15m_location_32,-0.00020299216471325032
CF,4,0.5,4,feat_time_bars_since_segment_start,0.00032842341624969817
CF,4,0.5,4,feat_time_after_long_gap,-0.0001402736423876063
CF,4,0.5,4,feat_15m_volume_ratio_32,0.00020427090400579502
CF,4,0.5,4,feat_15m_oi_log_change_4,0.00017083211978006458
CF,4,0.5,4,feat_5m_1h_rv,-0.0002505026970860261
CF,4,0.5,4,feat_5m_rv_rate_ratio_1h_4h,6.343096655999194e-05
CF,4,0.9,4,feat_15m_ret_1,8.940061235064916e-05
CF,4,0.9,4,feat_15m_ret_4,3.732574896930817e-05
CF,4,0.9,4,feat_15m_ret_8,0.00045350106008162385
CF,4,0.9,4,feat_15m_ret_16,0.0004143898739389774
CF,4,0.9,4,feat_15m_location_32,-0.0006035751333456367
CF,4,0.9,4,feat_time_bars_since_segment_start,0.001463691500244007
CF,4,0.9,4,feat_time_after_long_gap,-0.0005744641829552776
CF,4,0.9,4,feat_15m_volume_ratio_32,0.0008455399430867896
CF,4,0.9,4,feat_15m_oi_log_change_4,-5.3414949218980626e-05
CF,4,0.9,4,feat_5m_1h_rv,-3.662362140183761e-05
CF,4,0.9,4,feat_5m_rv_rate_ratio_1h_4h,-0.00017980995596409522
CF,8,0.1,0,feat_15m_ret_1,-4.7998059504830313e-05
CF,8,0.1,0,feat_15m_ret_4,-4.203138739287862e-05
CF,8,0.1,0,feat_15m_ret_8,-0.00015327899780612106
CF,8,0.1,0,feat_15m_ret_16,-0.0015416357405403421
CF,8,0.1,0,feat_15m_location_32,-0.0006411614132872691
CF,8,0.1,0,feat_time_bars_since_segment_start,5.0638170078197564e-05
CF,8,0.1,0,feat_time_after_long_gap,-0.00030489818549865307
CF,8,0.1,0,feat_15m_volume_ratio_32,0.0003047078057474377
CF,8,0.1,0,feat_15m_oi_log_change_4,0.0007295328207729383
CF,8,0.1,0,feat_5m_1h_rv,-0.0016934023734075797
CF,8,0.1,0,feat_5m_rv_rate_ratio_1h_4h,0.0008931220547056135
CF,8,0.5,0,feat_15m_ret_1,-0.00014942578279212034
CF,8,0.5,0,feat_15m_ret_4,0.00030215848333341985
CF,8,0.5,0,feat_15m_ret_8,0.0006179014345240883
CF,8,0.5,0,feat_15m_ret_16,6.450400134662354e-05
CF,8,0.5,0,feat_15m_location_32,-0.001261394232771673
CF,8,0.5,0,feat_time_bars_since_segment_start,0.00026943185948449306
CF,8,0.5,0,feat_time_after_long_gap,-0.00027212790883308224
CF,8,0.5,0,feat_15m_volume_ratio_32,0.00017246158390707108
CF,8,0.5,0,feat_15m_oi_log_change_4,0.0002190250660969506
CF,8,0.5,0,feat_5m_1h_rv,-0.0002592889924331913
CF,8,0.5,0,feat_5m_rv_rate_ratio_1h_4h,0.00014234788295358877
CF,8,0.9,0,feat_15m_ret_1,-0.0005084016751311035
CF,8,0.9,0,feat_15m_ret_4,0.0013273671864943756
CF,8,0.9,0,feat_15m_ret_8,0.0007904860098864471
CF,8,0.9,0,feat_15m_ret_16,-6.778119001396907e-05
CF,8,0.9,0,feat_15m_location_32,-3.811800278320302e-05
CF,8,0.9,0,feat_time_bars_since_segment_start,0.0005121354808954188
CF,8,0.9,0,feat_time_after_long_gap,0.00024318567662800667
CF,8,0.9,0,feat_15m_volume_ratio_32,0.00040138248771110597
CF,8,0.9,0,feat_15m_oi_log_change_4,-0.0005766618426592437
CF,8,0.9,0,feat_5m_1h_rv,-0.0002614466603874422
CF,8,0.9,0,feat_5m_rv_rate_ratio_1h_4h,0.00013114792401669947
CF,8,0.1,1,feat_15m_ret_1,2.6729797212774156e-05
CF,8,0.1,1,feat_15m_ret_4,-0.00017599466749653898
CF,8,0.1,1,feat_15m_ret_8,-0.0004198618928683865
CF,8,0.1,1,feat_15m_ret_16,-0.0010165960705667066
CF,8,0.1,1,feat_15m_location_32,-0.0002865366961596713
CF,8,0.1,1,feat_time_bars_since_segment_start,2.293984003360407e-05
CF,8,0.1,1,feat_time_after_long_gap,-0.00028058302577737627
CF,8,0.1,1,feat_15m_volume_ratio_32,0.00050356377308842
CF,8,0.1,1,feat_15m_oi_log_change_4,0.0006615054625928339
CF,8,0.1,1,feat_5m_1h_rv,-0.0014948024269736807
CF,8,0.1,1,feat_5m_rv_rate_ratio_1h_4h,0.00045008110118625443
CF,8,0.5,1,feat_15m_ret_1,-4.334796749505858e-05
CF,8,0.5,1,feat_15m_ret_4,-0.0003211642183631563
CF,8,0.5,1,feat_15m_ret_8,0.00012662215934024112
CF,8,0.5,1,feat_15m_ret_16,0.0002975409018498066
CF,8,0.5,1,feat_15m_location_32,-0.0009797313211946474
CF,8,0.5,1,feat_time_bars_since_segment_start,0.00013726909577298308
CF,8,0.5,1,feat_time_after_long_gap,-0.00021446122836130918
CF,8,0.5,1,feat_15m_volume_ratio_32,0.00026674565456835257
CF,8,0.5,1,feat_15m_oi_log_change_4,0.00043329044970684947
CF,8,0.5,1,feat_5m_1h_rv,-0.0008611557413862675
CF,8,0.5,1,feat_5m_rv_rate_ratio_1h_4h,-2.8001804935324004e-05
CF,8,0.9,1,feat_15m_ret_1,0.00021578857591745578
CF,8,0.9,1,feat_15m_ret_4,0.0007535470922708954
CF,8,0.9,1,feat_15m_ret_8,0.00032973004915180413
CF,8,0.9,1,feat_15m_ret_16,7.648573230997977e-05
CF,8,0.9,1,feat_15m_location_32,2.1777556358342133e-05
CF,8,0.9,1,feat_time_bars_since_segment_start,0.0008740487084752678
CF,8,0.9,1,feat_time_after_long_gap,-0.0003491263880111527
CF,8,0.9,1,feat_15m_volume_ratio_32,0.0012654533463002896
CF,8,0.9,1,feat_15m_oi_log_change_4,-0.0003249953479469335
CF,8,0.9,1,feat_5m_1h_rv,-0.0003856200117931882
CF,8,0.9,1,feat_5m_rv_rate_ratio_1h_4h,-0.00029699467228780976
CF,8,0.1,2,feat_15m_ret_1,3.771270854925483e-05
CF,8,0.1,2,feat_15m_ret_4,-0.0002851669348620927
CF,8,0.1,2,feat_15m_ret_8,-0.0007140726774903951
CF,8,0.1,2,feat_15m_ret_16,7.543461885006887e-05
CF,8,0.1,2,feat_15m_location_32,0.00024701126669640357
CF,8,0.1,2,feat_time_bars_since_segment_start,-3.0019488409183507e-05
CF,8,0.1,2,feat_time_after_long_gap,-0.00022379962060173607
CF,8,0.1,2,feat_15m_volume_ratio_32,0.0004154512914592527
CF,8,0.1,2,feat_15m_oi_log_change_4,0.00029080344861323815
CF,8,0.1,2,feat_5m_1h_rv,-0.0011743641245097886
CF,8,0.1,2,feat_5m_rv_rate_ratio_1h_4h,0.00015272867189978741
CF,8,0.5,2,feat_15m_ret_1,-2.5320103213744383e-05
CF,8,0.5,2,feat_15m_ret_4,-9.281006943746804e-05
CF,8,0.5,2,feat_15m_ret_8,0.00015470101030387275
CF,8,0.5,2,feat_15m_ret_16,0.00043198567453111024
CF,8,0.5,2,feat_15m_location_32,-0.0008998754182373323
CF,8,0.5,2,feat_time_bars_since_segment_start,1.0552886084177382e-05
CF,8,0.5,2,feat_time_after_long_gap,-3.633771862769373e-05
CF,8,0.5,2,feat_15m_volume_ratio_32,0.00019111848758120948
CF,8,0.5,2,feat_15m_oi_log_change_4,0.00027769780963673963
CF,8,0.5,2,feat_5m_1h_rv,-0.00037779829868231623
CF,8,0.5,2,feat_5m_rv_rate_ratio_1h_4h,1.6558889568880407e-05
CF,8,0.9,2,feat_15m_ret_1,0.00014331721789325854
CF,8,0.9,2,feat_15m_ret_4,0.00031902238811260794
CF,8,0.9,2,feat_15m_ret_8,0.0007809867111821484
CF,8,0.9,2,feat_15m_ret_16,7.255634235001604e-05
CF,8,0.9,2,feat_15m_location_32,-0.00021893405690159612
CF,8,0.9,2,feat_time_bars_since_segment_start,0.0008720714722642906
CF,8,0.9,2,feat_time_after_long_gap,-0.00025029315774669473
CF,8,0.9,2,feat_15m_volume_ratio_32,0.0008392430803588848
CF,8,0.9,2,feat_15m_oi_log_change_4,-0.00011067413299151565
CF,8,0.9,2,feat_5m_1h_rv,-0.0004073099493086715
CF,8,0.9,2,feat_5m_rv_rate_ratio_1h_4h,8.613208037948469e-05
CF,8,0.1,3,feat_15m_ret_1,1.0775627059673264e-05
CF,8,0.1,3,feat_15m_ret_4,-0.00018626654957794523
CF,8,0.1,3,feat_15m_ret_8,-0.0007151648194993075
CF,8,0.1,3,feat_15m_ret_16,0.00012727019690412036
CF,8,0.1,3,feat_15m_location_32,0.000423014616071933
CF,8,0.1,3,feat_time_bars_since_segment_start,-2.0616565688989826e-05
CF,8,0.1,3,feat_time_after_long_gap,-0.00024315801447841645
CF,8,0.1,3,feat_15m_volume_ratio_32,0.0003797556847866713
CF,8,0.1,3,feat_15m_oi_log_change_4,-4.540756432446777e-05
CF,8,0.1,3,feat_5m_1h_rv,-0.0010823280547483008
CF,8,0.1,3,feat_5m_rv_rate_ratio_1h_4h,1.8548510433803094e-05
CF,8,0.5,3,feat_15m_ret_1,-5.32153475429414e-05
CF,8,0.5,3,feat_15m_ret_4,-9.437651599758416e-05
CF,8,0.5,3,feat_15m_ret_8,0.00010277371082272892
CF,8,0.5,3,feat_15m_ret_16,0.0004122464335852552
CF,8,0.5,3,feat_15m_location_32,-0.0007067777672123255
CF,8,0.5,3,feat_time_bars_since_segment_start,6.54660055171345e-06
CF,8,0.5,3,feat_time_after_long_gap,-4.452390482911135e-05
CF,8,0.5,3,feat_15m_volume_ratio_32,0.00019676928896499547
CF,8,0.5,3,feat_15m_oi_log_change_4,0.00016832803566413831
CF,8,0.5,3,feat_5m_1h_rv,-0.0003505132906281663
CF,8,0.5,3,feat_5m_rv_rate_ratio_1h_4h,-3.091837835037923e-05
CF,8,0.9,3,feat_15m_ret_1,3.9566022248492545e-05
CF,8,0.9,3,feat_15m_ret_4,0.00015323840298554423
CF,8,0.9,3,feat_15m_ret_8,0.0009380854108324563
CF,8,0.9,3,feat_15m_ret_16,0.00017476718425131518
CF,8,0.9,3,feat_15m_location_32,-0.000369155686199314
CF,8,0.9,3,feat_time_bars_since_segment_start,0.0007062466555876921
CF,8,0.9,3,feat_time_after_long_gap,-0.00013412798358670216
CF,8,0.9,3,feat_15m_volume_ratio_32,0.0007532955932817869
CF,8,0.9,3,feat_15m_oi_log_change_4,-0.000202948396399368
CF,8,0.9,3,feat_5m_1h_rv,-0.0004262617458068166
CF,8,0.9,3,feat_5m_rv_rate_ratio_1h_4h,0.00010134844940614956
CF,8,0.1,4,feat_15m_ret_1,0.00017532088655550522
CF,8,0.1,4,feat_15m_ret_4,-0.00013264193717276465
CF,8,0.1,4,feat_15m_ret_8,-0.0005411134118706771
CF,8,0.1,4,feat_15m_ret_16,0.00016632255208446617
CF,8,0.1,4,feat_15m_location_32,0.0003142559449457584
CF,8,0.1,4,feat_time_bars_since_segment_start,-3.077778725622743e-05
CF,8,0.1,4,feat_time_after_long_gap,-0.0003957578378455761
CF,8,0.1,4,feat_15m_volume_ratio_32,0.0001599089190833252
CF,8,0.1,4,feat_15m_oi_log_change_4,-0.00015518042081642916
CF,8,0.1,4,feat_5m_1h_rv,-0.0011427594791639034
CF,8,0.1,4,feat_5m_rv_rate_ratio_1h_4h,9.158695040892756e-05
CF,8,0.5,4,feat_15m_ret_1,-1.6522103163608314e-05
CF,8,0.5,4,feat_15m_ret_4,-0.00010431065025414076
CF,8,0.5,4,feat_15m_ret_8,2.6329018801427705e-05
CF,8,0.5,4,feat_15m_ret_16,0.0004936145605597287
CF,8,0.5,4,feat_15m_location_32,-0.0007333771884734791
CF,8,0.5,4,feat_time_bars_since_segment_start,9.575714325535231e-05
CF,8,0.5,4,feat_time_after_long_gap,-9.566611202424694e-05
CF,8,0.5,4,feat_15m_volume_ratio_32,0.00022868898068787257
CF,8,0.5,4,feat_15m_oi_log_change_4,0.0001706029662860843
CF,8,0.5,4,feat_5m_1h_rv,-0.0005003153323194885
CF,8,0.5,4,feat_5m_rv_rate_ratio_1h_4h,-3.6539156547178185e-05
CF,8,0.9,4,feat_15m_ret_1,8.27022034635091e-05
CF,8,0.9,4,feat_15m_ret_4,0.0001902342775526654
CF,8,0.9,4,feat_15m_ret_8,0.00102461076642226
CF,8,0.9,4,feat_15m_ret_16,0.0004115559819091858
CF,8,0.9,4,feat_15m_location_32,-0.0011071826069582347
CF,8,0.9,4,feat_time_bars_since_segment_start,0.0008442312921000152
CF,8,0.9,4,feat_time_after_long_gap,-0.00038493532091622685
CF,8,0.9,4,feat_15m_volume_ratio_32,0.0005913910163008562
CF,8,0.9,4,feat_15m_oi_log_change_4,-3.542721436425821e-05
CF,8,0.9,4,feat_5m_1h_rv,-0.00040035717553227443
CF,8,0.9,4,feat_5m_rv_rate_ratio_1h_4h,9.14527668207475e-05
CF,16,0.1,0,feat_15m_ret_1,-0.0005027382175533683
CF,16,0.1,0,feat_15m_ret_4,0.00041860410238881796
CF,16,0.1,0,feat_15m_ret_8,-0.0005059070352225636
CF,16,0.1,0,feat_15m_ret_16,-0.0012477460124542025
CF,16,0.1,0,feat_15m_location_32,-0.002826120530700511
CF,16,0.1,0,feat_time_bars_since_segment_start,-0.00021235185749314412
CF,16,0.1,0,feat_time_after_long_gap,-0.0004697087151759569
CF,16,0.1,0,feat_15m_volume_ratio_32,-0.0007970275656859095
CF,16,0.1,0,feat_15m_oi_log_change_4,-0.0003319706569684276
CF,16,0.1,0,feat_5m_1h_rv,-0.0008909446018432169
CF,16,0.1,0,feat_5m_rv_rate_ratio_1h_4h,0.00046498895065833786
CF,16,0.5,0,feat_15m_ret_1,5.972948349511757e-05
CF,16,0.5,0,feat_15m_ret_4,-1.2765669914629431e-05
CF,16,0.5,0,feat_15m_ret_8,0.0007081389881271101
CF,16,0.5,0,feat_15m_ret_16,3.9983644669704596e-05
CF,16,0.5,0,feat_15m_location_32,-0.002357431910493534
CF,16,0.5,0,feat_time_bars_since_segment_start,-3.791323148232154e-05
CF,16,0.5,0,feat_time_after_long_gap,-0.00012255031910147357
CF,16,0.5,0,feat_15m_volume_ratio_32,0.00013658969296130908
CF,16,0.5,0,feat_15m_oi_log_change_4,0.00034373818968388536
CF,16,0.5,0,feat_5m_1h_rv,5.762524492681557e-05
CF,16,0.5,0,feat_5m_rv_rate_ratio_1h_4h,-0.0005295590113876739
CF,16,0.9,0,feat_15m_ret_1,-0.0005291152349505876
CF,16,0.9,0,feat_15m_ret_4,0.0010360178510469297
CF,16,0.9,0,feat_15m_ret_8,0.000562715285736211
CF,16,0.9,0,feat_15m_ret_16,0.00116007484093438
CF,16,0.9,0,feat_15m_location_32,-0.0018456001215300109
CF,16,0.9,0,feat_time_bars_since_segment_start,-0.0010968853529474507
CF,16,0.9,0,feat_time_after_long_gap,0.0009116272099988893
CF,16,0.9,0,feat_15m_volume_ratio_32,0.0010095540238220656
CF,16,0.9,0,feat_15m_oi_log_change_4,-0.0007325621627784968
CF,16,0.9,0,feat_5m_1h_rv,-0.000510730849751638
CF,16,0.9,0,feat_5m_rv_rate_ratio_1h_4h,-5.8217050725424365e-05
CF,16,0.1,1,feat_15m_ret_1,-0.00041134435398792584
CF,16,0.1,1,feat_15m_ret_4,0.0006163315269295125
CF,16,0.1,1,feat_15m_ret_8,-0.00042182471061899936
CF,16,0.1,1,feat_15m_ret_16,-0.0009575915981753625
CF,16,0.1,1,feat_15m_location_32,-0.0012069229399448084
CF,16,0.1,1,feat_time_bars_since_segment_start,-0.0009530627450320911
CF,16,0.1,1,feat_time_after_long_gap,0.0003927663786567726
CF,16,0.1,1,feat_15m_volume_ratio_32,-0.0005219986587376253
CF,16,0.1,1,feat_15m_oi_log_change_4,-0.0012135877993737817
CF,16,0.1,1,feat_5m_1h_rv,-0.0013164172133065227
CF,16,0.1,1,feat_5m_rv_rate_ratio_1h_4h,0.00039204434924867276
CF,16,0.5,1,feat_15m_ret_1,5.689542154394357e-05
CF,16,0.5,1,feat_15m_ret_4,-0.00017296944365296352
CF,16,0.5,1,feat_15m_ret_8,0.0007245042201502015
CF,16,0.5,1,feat_15m_ret_16,9.529784237830062e-05
CF,16,0.5,1,feat_15m_location_32,-0.0021775877772157743
CF,16,0.5,1,feat_time_bars_since_segment_start,1.997154058710852e-05
CF,16,0.5,1,feat_time_after_long_gap,-2.975376715768664e-05
CF,16,0.5,1,feat_15m_volume_ratio_32,6.684120665025238e-05
CF,16,0.5,1,feat_15m_oi_log_change_4,0.0002858068824558119
CF,16,0.5,1,feat_5m_1h_rv,-2.8470670357708315e-05
CF,16,0.5,1,feat_5m_rv_rate_ratio_1h_4h,-0.0004651790376119502
CF,16,0.9,1,feat_15m_ret_1,-2.117335422468687e-05
CF,16,0.9,1,feat_15m_ret_4,0.0007173129759082259
CF,16,0.9,1,feat_15m_ret_8,0.0009113430088178911
CF,16,0.9,1,feat_15m_ret_16,0.0003455895420369842
