contact_id,symbol,cluster
CU|CU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-09-30 09:00:00|83820.0|1,CU,-1
SC|SC|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-12-01 21:00:00|458.2999877929687|1,SC,0
SC|SC|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-04-27 21:00:00|637.0|1,SC,-1
MA|MA|CONFIRMED_SWING_LOW|15m|2026-07-30 14:15:00|2586.0|1,MA,-1
SN|SN|PREV_TRADING_DAY_HIGH|TRADING_DAY|2025-08-07 21:00:00|268700.0|1,SN,-1
CF|CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-04-10 21:00:00|15670.0009765625|1,CF,-1
NI|NI|CONFIRMED_SWING_HIGH|5m|2025-03-20 09:15:00|132620.0|1,NI,-1
MA|MA|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-05-21 10:30:00|2961.0|1,MA,-1
CU|CU|CONFIRMED_SWING_HIGH|5m|2025-12-02 10:00:00|89920.0|1,CU,-1
AG|AG|CANONICAL_EQL|1h|2025-04-23 22:00:00|8156.0|2,AG,-1
RU|RU|PREV_TRADING_WEEK_HIGH|TRADING_WEEK|2025-12-19 21:00:00|15550.0009765625|1,RU,-1
AL|AL|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-24 21:00:00|23250.0|1,AL,-1
RB|RB|CANONICAL_EQL|5m|2026-03-06 13:50:00|3081.0|3,RB,-1
P|P|PREV_TRADING_WEEK_LOW|TRADING_WEEK|2025-08-22 21:00:00|9458.0009765625|1,P,-1
CF|CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-04-27 21:00:00|16390.001953125|2,CF,-1
CU|CU|CANONICAL_EQH|15m|2025-12-19 11:15:00|92920.0|1,CU,-1
RU|RU|PREV_TRADING_DAY_HIGH|TRADING_DAY|2025-03-04 21:00:00|17880.0|3,RU,-1
I|I|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-02-06 10:30:00|766.5|1,I,-1
AG|AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-09-05 13:30:00|9761.0009765625|1,AG,-1
AG|AG|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-06-01 13:30:00|18172.0|1,AG,-1
TA|TA|CANONICAL_EQL|5m|2026-04-16 14:20:00|6560.0|1,TA,-1
I|I|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-08-07 21:00:00|712.0|1,I,7
RU|RU|PREV_TRADING_DAY_HIGH|TRADING_DAY|2026-05-29 21:00:00|17895.0|1,RU,7
AU|AU|CONFIRMED_SWING_LOW|15m|2025-06-19 02:00:00|781.5800170898438|1,AU,-1
I|I|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-03-25 13:30:00|815.0|1,I,-1
CU|CU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-09-12 10:30:00|80470.0|1,CU,-1
AG|AG|CONFIRMED_SWING_LOW|5m|2025-03-11 21:30:00|7914.0|1,AG,-1
M|M|PREV_TRADING_DAY_HIGH|TRADING_DAY|2025-10-27 21:00:00|2950.0|1,M,-1
SN|SN|CONFIRMED_SWING_LOW|5m|2025-09-18 09:15:00|270110.03125|1,SN,-1
M|M|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-07-24 21:00:00|3030.0|1,M,-1
CF|CF|CONFIRMED_SWING_LOW|5m|2026-01-26 11:30:00|14540.0009765625|3,CF,-1
NI|NI|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-02-24 13:30:00|125860.0|1,NI,-1
SC|SC|PREV_TRADING_WEEK_LOW|TRADING_WEEK|2025-02-28 21:00:00|533.7000122070312|1,SC,-1
RB|RB|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-06-17 09:00:00|3174.0|1,RB,-1
P|P|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-07-10 13:30:00|8674.0009765625|1,P,-1
M|M|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-23 13:30:00|3187.0|1,M,-1
SC|SC|CONFIRMED_SWING_HIGH|15m|2025-07-04 14:30:00|509.3999938964844|1,SC,-1
SN|SN|CANONICAL_EQL|5m|2025-07-17 09:25:00|262010.0|1,SN,-1
SC|SC|CONFIRMED_SWING_HIGH|15m|2025-05-22 14:45:00|475.6000061035156|1,SC,-1
NI|NI|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-03-21 09:00:00|129300.0|1,NI,-1
RB|RB|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-05-15 09:00:00|3253.0|1,RB,-1
I|I|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-03-11 10:30:00|788.5|1,I,-1
I|I|PREV_TRADING_DAY_HIGH|TRADING_DAY|2025-09-09 21:00:00|814.0|1,I,-1
TA|TA|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-01-13 13:30:00|5170.0|1,TA,-1
RB|RB|CANONICAL_EQL|15m|2026-07-10 10:45:00|3081.0|1,RB,-1
CF|CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-04-29 10:30:00|12890.0009765625|1,CF,-1
RB|RB|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-05-20 21:00:00|3177.0|3,RB,5
RB|RB|CANONICAL_EQH|5m|2026-04-08 21:45:00|3119.0|5,RB,-1
AU|AU|CANONICAL_EQH|5m|2026-04-29 09:15:00|1016.2999877929688|1,AU,-1
CF|CF|CONFIRMED_SWING_LOW|5m|2025-11-04 11:30:00|13550.0009765625|3,CF,-1
CU|CU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-08-06 21:00:00|107230.0|1,CU,-1
NI|NI|CONFIRMED_SWING_LOW|5m|2026-02-25 10:15:00|139380.0|1,NI,-1
I|I|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-03-18 13:30:00|781.5|2,I,-1
AU|AU|CONFIRMED_SWING_LOW|15m|2025-12-10 23:30:00|949.0800170898438|1,AU,-1
CF|CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-04-01 13:30:00|13625.0009765625|1,CF,-1
MA|MA|CANONICAL_EQL|5m|2025-12-19 10:05:00|2157.0|1,MA,-1
M|M|CANONICAL_EQH|5m|2026-05-20 13:50:00|3031.0|1,M,-1
P|P|CANONICAL_EQH|5m|2025-06-05 10:45:00|8112.0|2,P,-1
RB|RB|CANONICAL_EQH|5m|2026-09-01 22:45:00|3172.0|1,RB,-1
M|M|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-11-12 21:00:00|3054.0|1,M,-1
SC|SC|CONFIRMED_SWING_HIGH|15m|2025-11-13 10:15:00|470.3999938964844|1,SC,-1
NI|NI|CANONICAL_EQH|5m|2025-06-17 23:10:00|118360.0|1,NI,-1
SC|SC|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-05-15 21:00:00|463.0|1,SC,-1
I|I|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-09 10:30:00|743.0|1,I,-1
RB|RB|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-06-04 21:00:00|3154.0|1,RB,-1
M|M|CONFIRMED_SWING_LOW|5m|2026-03-11 22:25:00|2996.0|1,M,-1
I|I|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-07-31 13:30:00|782.5|1,I,-1
MA|MA|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-02-13 21:00:00|2540.0|1,MA,-1
RB|RB|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-06-20 10:30:00|2982.0|1,RB,-1
CF|CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-02-28 13:30:00|13640.0009765625|1,CF,-1
TA|TA|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-04-17 09:00:00|6342.0|1,TA,-1
AU|AU|PREV_TRADING_DAY_HIGH|TRADING_DAY|2026-02-27 21:00:00|1150.199951171875|1,AU,-1
AU|AU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-06-17 10:30:00|946.47998046875|1,AU,-1
RB|RB|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-03-03 10:30:00|3340.0|1,RB,-1
NI|NI|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-04-08 21:00:00|131900.0|1,NI,-1
MA|MA|PREV_TRADING_DAY_HIGH|TRADING_DAY|2026-05-13 21:00:00|2921.0|1,MA,-1
CU|CU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-05-09 21:00:00|77720.0|1,CU,-1
RU|RU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-09-23 21:00:00|15560.0009765625|1,RU,-1
SC|SC|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-09-16 21:00:00|487.0|1,SC,-1
NI|NI|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-10-27 10:30:00|122550.0|1,NI,-1
I|I|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-10-15 10:30:00|787.0|1,I,-1
M|M|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-04-15 21:00:00|2959.0|1,M,-1
RB|RB|CONFIRMED_SWING_HIGH|5m|2025-07-28 22:40:00|3284.0|1,RB,-1
NI|NI|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-04-01 10:30:00|129450.0|1,NI,-1
AL|AL|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-09-01 13:30:00|20645.0|2,AL,-1
CU|CU|CONFIRMED_SWING_LOW|15m|2026-03-10 22:15:00|98390.0|1,CU,-1
CF|CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-01-26 10:30:00|14575.0009765625|1,CF,-1
AL|AL|CANONICAL_EQH|5m|2026-05-15 00:05:00|24710.0|3,AL,-1
RU|RU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-08-25 10:30:00|15780.0009765625|2,RU,-1
CF|CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-09-09 21:00:00|13825.0009765625|5,CF,-1
RB|RB|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-10 21:00:00|3312.0|1,RB,-1
CF|CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-03-02 21:00:00|15200.0009765625|1,CF,-1
RB|RB|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-09-01 13:30:00|3116.0|2,RB,-1
M|M|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-02-26 10:30:00|2833.0|2,M,-1
AU|AU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-06-05 13:30:00|784.3200073242188|1,AU,-1
AG|AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-05-29 21:00:00|8246.0|1,AG,-1
CF|CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-03-30 09:00:00|15375.0009765625|1,CF,-1
CU|CU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-04-29 13:30:00|101560.0|1,CU,-1
SN|SN|CANONICAL_EQL|15m|2026-06-11 00:45:00|396520.0|1,SN,-1
AL|AL|CANONICAL_EQL|5m|2025-09-17 14:45:00|20905.0|2,AL,-1
SN|SN|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-08-28 21:00:00|271209.96875|1,SN,-1
MA|MA|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-22 09:00:00|2566.0|3,MA,6
MA|MA|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-05-12 13:30:00|2242.0|2,MA,-1
RB|RB|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-11-24 13:30:00|3080.0|1,RB,-1
CU|CU|CANONICAL_EQL|1h|2026-04-16 11:00:00|101770.0|2,CU,-1
I|I|CONFIRMED_SWING_LOW|5m|2026-07-06 11:30:00|733.0|1,I,-1
NI|NI|CONFIRMED_SWING_LOW|1h|2025-01-13 11:00:00|120410.0|1,NI,-1
I|I|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-07-29 10:30:00|793.0|1,I,-1
NI|NI|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-11-05 13:30:00|119920.0|1,NI,-1
CF|CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-01-23 10:30:00|14765.0009765625|1,CF,-1
AU|AU|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-04-15 21:00:00|1050.0|1,AU,-1
AU|AU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-02-24 13:30:00|684.2999877929688|1,AU,-1
CF|CF|PREV_TRADING_DAY_HIGH|TRADING_DAY|2025-02-21 21:00:00|13930.0009765625|2,CF,-1
SN|SN|CONFIRMED_SWING_LOW|5m|2026-08-31 21:30:00|414620.0|1,SN,-1
M|M|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-10-31 21:00:00|3012.0|2,M,-1
M|M|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-04-29 21:00:00|3029.0|1,M,-1
RU|RU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-03-24 10:30:00|16235.0009765625|1,RU,-1
I|I|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-09-09 09:00:00|791.5|2,I,-1
NI|NI|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-05-21 21:00:00|123090.0|1,NI,-1
AU|AU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-04-03 09:00:00|1047.1400146484375|1,AU,-1
NI|NI|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-04-23 21:00:00|125200.0|1,NI,-1
SN|SN|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-03-07 09:00:00|263380.0|1,SN,-1
CF|CF|CONFIRMED_SWING_HIGH|5m|2025-09-16 14:45:00|13950.0009765625|4,CF,-1
M|M|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-05-07 21:00:00|2912.0|2,M,-1
SC|SC|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-03-20 21:00:00|779.7000122070312|1,SC,-1
I|I|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-10-27 21:00:00|769.0|1,I,-1
RU|RU|CANONICAL_EQH|5m|2025-05-06 13:45:00|14875.0009765625|1,RU,-1
SN|SN|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-03-16 10:30:00|365230.03125|1,SN,-1
M|M|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-09-04 10:30:00|3072.0|5,M,-1
TA|TA|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-12-10 10:30:00|4616.0|5,TA,-1
AG|AG|CANONICAL_EQH|5m|2025-11-12 11:20:00|11995.0009765625|1,AG,-1
CU|CU|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-12-09 21:00:00|92120.0|1,CU,-1
AL|AL|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-05-15 09:00:00|20290.0|1,AL,-1
SN|SN|CONFIRMED_SWING_HIGH|5m|2025-10-28 00:40:00|289550.03125|1,SN,-1
AL|AL|CONFIRMED_SWING_LOW|5m|2026-07-01 00:35:00|22380.0|1,AL,-1
AL|AL|PREV_TRADING_DAY_HIGH|TRADING_DAY|2025-05-22 21:00:00|20265.0|1,AL,-1
RU|RU|CONFIRMED_SWING_HIGH|5m|2025-12-29 10:10:00|15840.0009765625|1,RU,-1
CU|CU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-05-20 21:00:00|103110.0|2,CU,-1
AG|AG|CONFIRMED_SWING_HIGH|5m|2026-04-10 14:45:00|18867.0|1,AG,-1
TA|TA|CONFIRMED_SWING_LOW|15m|2025-07-30 21:15:00|4782.0|1,TA,-1
AL|AL|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-03-12 13:30:00|21010.0|1,AL,-1
I|I|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-06-11 10:30:00|765.0|3,I,-1
P|P|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-11-21 21:00:00|8544.0009765625|1,P,-1
SN|SN|PREV_TRADING_DAY_HIGH|TRADING_DAY|2025-12-24 21:00:00|349129.96875|1,SN,-1
M|M|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-11-24 13:30:00|3010.0|2,M,-1
CF|CF|CANONICAL_EQH|5m|2025-12-01 21:20:00|13785.0009765625|2,CF,-1
NI|NI|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-03-07 10:30:00|129430.0|1,NI,-1
I|I|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-12-09 09:00:00|760.0|5,I,-1
RU|RU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-06-18 13:30:00|17680.0|1,RU,-1
RB|RB|CANONICAL_EQL|5m|2025-11-12 14:50:00|3038.0|1,RB,-1
RB|RB|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-08-05 21:00:00|3198.0|1,RB,-1
TA|TA|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-08-04 21:00:00|4692.0|1,TA,-1
AG|AG|CONFIRMED_SWING_LOW|5m|2025-05-20 02:25:00|8100.0|1,AG,-1
AU|AU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-05-16 21:00:00|750.6799926757812|1,AU,-1
NI|NI|CONFIRMED_SWING_LOW|5m|2025-12-03 21:30:00|116900.0|1,NI,-1
SC|SC|PREV_TRADING_DAY_HIGH|TRADING_DAY|2025-06-05 21:00:00|469.7999877929687|1,SC,-1
RB|RB|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-02-02 13:30:00|3105.0|1,RB,-1
MA|MA|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-07-03 21:00:00|2373.0|1,MA,-1
AL|AL|PREV_TRADING_DAY_HIGH|TRADING_DAY|2025-06-06 21:00:00|20115.0|1,AL,-1
MA|MA|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-06-06 10:30:00|2261.0|2,MA,-1
AG|AG|PREV_TRADING_DAY_HIGH|TRADING_DAY|2025-09-11 21:00:00|9847.0009765625|1,AG,-1
I|I|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-11-26 21:00:00|793.0|1,I,-1
CF|CF|CANONICAL_EQH|5m|2025-02-25 11:00:00|13825.0009765625|1,CF,-1
SN|SN|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-06-08 10:30:00|406740.0|1,SN,-1
CF|CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-08-11 13:30:00|16255.0009765625|1,CF,-1
I|I|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-06-10 13:30:00|765.5|1,I,-1
RB|RB|CANONICAL_EQH|5m|2025-08-13 10:40:00|3254.0|2,RB,-1
AU|AU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-03-10 10:30:00|679.239990234375|1,AU,-1
SC|SC|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-06-11 21:00:00|576.5|1,SC,-1
AG|AG|CANONICAL_EQH|5m|2026-04-03 01:40:00|18088.0|1,AG,-1
I|I|PREV_TRADING_DAY_HIGH|TRADING_DAY|2025-06-30 21:00:00|723.5|3,I,-1
I|I|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-07-04 13:30:00|732.0|3,I,-1
AL|AL|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-03-20 10:30:00|20910.0|1,AL,-1
AL|AL|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-03-17 21:00:00|20820.0|1,AL,-1
MA|MA|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-06-24 10:30:00|2513.0|1,MA,-1
NI|NI|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-05-14 13:30:00|124910.0|1,NI,-1
CF|CF|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-11-20 21:00:00|13485.0009765625|1,CF,-1
NI|NI|CANONICAL_EQL|5m|2026-01-23 23:20:00|147700.0|1,NI,-1
NI|NI|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-06-02 09:00:00|145550.0|1,NI,-1
RU|RU|PREV_TRADING_WEEK_LOW|TRADING_WEEK|2026-04-10 21:00:00|16615.001953125|1,RU,-1
P|P|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-03-05 21:00:00|9126.0009765625|1,P,-1
CF|CF|CONFIRMED_SWING_HIGH|5m|2025-12-03 11:10:00|13815.0009765625|1,CF,-1
RB|RB|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-13 09:00:00|3087.0|1,RB,-1
SC|SC|PREV_TRADING_WEEK_LOW|TRADING_WEEK|2025-11-14 21:00:00|446.8999938964844|1,SC,-1
M|M|PREV_TRADING_DAY_HIGH|TRADING_DAY|2026-05-27 21:00:00|2981.0|1,M,-1
NI|NI|CONFIRMED_SWING_HIGH|5m|2025-01-25 00:35:00|124170.0|1,NI,-1
CF|CF|PREV_TRADING_WEEK_HIGH|TRADING_WEEK|2026-03-20 21:00:00|15600.0009765625|1,CF,-1
P|P|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-06-24 21:00:00|8306.0|1,P,-1
TA|TA|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-04-29 10:30:00|4428.0|1,TA,-1
M|M|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-07-08 13:30:00|3047.0|2,M,6
AL|AL|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-05-23 13:30:00|20220.0|1,AL,-1
CF|CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-11-05 09:00:00|13470.0009765625|2,CF,-1
CF|CF|PREV_TRADING_WEEK_LOW|TRADING_WEEK|2025-07-25 21:00:00|14100.0009765625|1,CF,-1
P|P|CANONICAL_EQH|5m|2026-07-28 09:50:00|9334.0009765625|1,P,-1
I|I|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-08-05 09:00:00|696.5|1,I,-1
SN|SN|CANONICAL_EQH|5m|2025-09-04 11:20:00|272440.0|1,SN,-1
SN|SN|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-01-06 21:00:00|247340.0|1,SN,-1
AG|AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-12-17 21:00:00|15555.0009765625|1,AG,-1
CF|CF|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-07-31 09:00:00|13720.0009765625|2,CF,-1
AL|AL|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-04-24 09:00:00|19950.0|4,AL,-1
CU|CU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-08-18 13:30:00|107550.0|1,CU,-1
MA|MA|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-04-07 21:00:00|3370.0|1,MA,-1
P|P|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-01-22 21:00:00|8354.0|1,P,-1
M|M|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-05-16 13:30:00|2912.0|3,M,-1
CF|CF|CANONICAL_EQL|15m|2025-07-14 09:30:00|13870.0009765625|3,CF,-1
AG|AG|CONFIRMED_SWING_HIGH|5m|2025-07-31 15:00:00|9128.0009765625|1,AG,-1
CF|CF|CONFIRMED_SWING_LOW|1h|2025-06-23 23:00:00|13395.0009765625|2,CF,-1
TA|TA|CONFIRMED_SWING_HIGH|5m|2025-05-14 21:30:00|4918.0|1,TA,-1
SN|SN|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-06-03 09:00:00|250010.0|1,SN,-1
I|I|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-02-19 09:00:00|819.0|4,I,-1
AL|AL|CONFIRMED_SWING_HIGH|5m|2025-03-27 01:00:00|20750.0|1,AL,-1
I|I|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-01-08 21:00:00|755.5|3,I,-1
SN|SN|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-01-30 10:30:00|425800.0|1,SN,-1
NI|NI|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-10-31 09:00:00|120410.0|1,NI,-1
SN|SN|CONFIRMED_SWING_HIGH|15m|2026-04-22 22:45:00|398940.0|1,SN,-1
RU|RU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-23 13:30:00|17270.0|1,RU,-1
I|I|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2026-07-03 09:00:00|743.5|1,I,-1
P|P|CANONICAL_EQH|15m|2025-05-13 14:15:00|8050.0|1,P,-1
CU|CU|PREV_TRADING_DAY_HIGH|TRADING_DAY|2026-05-18 21:00:00|104760.0|1,CU,-1
NI|NI|PREV_TRADING_WEEK_HIGH|TRADING_WEEK|2025-11-07 21:00:00|121290.0|1,NI,-1
TA|TA|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-01-16 13:30:00|5238.0|1,TA,-1
M|M|PREV_TRADING_DAY_LOW|TRADING_DAY|2026-07-23 21:00:00|3161.0|1,M,-1
CU|CU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-05-13 13:30:00|77730.0|1,CU,6
AL|AL|CANONICAL_EQH|5m|2025-05-21 22:05:00|20155.0|2,AL,-1
RB|RB|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-09-24 10:30:00|3156.0|1,RB,-1
M|M|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-05-22 09:00:00|2923.0|2,M,-1
AG|AG|CONFIRMED_SWING_LOW|1h|2025-03-07 12:00:00|7804.0|1,AG,-1
TA|TA|CANONICAL_EQL|15m|2025-09-10 22:30:00|4678.0|1,TA,-1
MA|MA|CONFIRMED_SWING_HIGH|5m|2026-02-03 22:00:00|2269.0|1,MA,-1
RU|RU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-03-25 13:30:00|16395.001953125|2,RU,-1
P|P|CONFIRMED_SWING_LOW|5m|2025-10-31 09:45:00|8788.0009765625|3,P,-1
P|P|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-10-23 13:30:00|9092.0009765625|2,P,-1
AL|AL|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-02-25 13:30:00|20535.0|2,AL,-1
M|M|PREV_TRADING_WEEK_LOW|TRADING_WEEK|2025-05-06 09:00:00|2918.0|2,M,-1
AL|AL|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-10-27 10:30:00|21230.0|3,AL,-1
MA|MA|CONFIRMED_SWING_HIGH|5m|2025-04-29 09:45:00|2312.0|1,MA,-1
AU|AU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2026-05-25 10:30:00|998.0|2,AU,-1
RU|RU|PREV_CONTIG_SESSION_LOW|CONTIG_SESSION|2025-07-02 21:00:00|14060.0009765625|1,RU,-1
I|I|PREV_TRADING_DAY_LOW|TRADING_DAY|2025-10-22 21:00:00|771.0|4,I,-1
SN|SN|CONFIRMED_SWING_LOW|5m|2025-06-13 23:30:00|262790.0|1,SN,-1
AG|AG|PREV_CONTIG_SESSION_HIGH|CONTIG_SESSION|2025-06-17 13:30:00|8853.0009765625|1,AG,-1
