symbol,fold,stop_atr,target_r,quant_bin,n,n_weighted,n_result,mean_R,mean_R_event,median_R,positive_R_rate_w,positive_R_rate_event,p10_R,p90_R,target_hit_rate_w,target_hit_rate_event,stop_hit_rate_w,stop_hit_rate_event,timeout_rate_w,timeout_rate_event,both_hit_rate_w,both_hit_rate_event,gap_stop_rate_w,gap_stop_rate_event
M,4,1.25,2.5,LOW,19,17.0,19,-0.509388,-0.561032,-1.0,0.176471,0.157895,-1.0,1.32251,0.058824,0.052632,0.705882,0.736842,0.235294,0.210526,0.0,0.0,0.0,0.0
M,4,1.25,2.5,MID,38,31.0,38,0.619166,0.749355,0.842964,0.580645,0.631579,-1.0,2.5,0.16129,0.157895,0.322581,0.263158,0.516129,0.578947,0.0,0.0,0.0,0.0
M,4,1.25,2.5,HIGH,45,36.0,45,0.253348,0.059738,-1.0,0.5,0.444444,-1.0,2.460929,0.111111,0.088889,0.472222,0.533333,0.416667,0.377778,0.0,0.0,0.0,0.0
M,4,1.25,3.0,LOW,19,17.0,19,-0.479977,-0.534716,-1.0,0.176471,0.157895,-1.0,1.32251,0.058824,0.052632,0.705882,0.736842,0.235294,0.210526,0.0,0.0,0.0,0.0
M,4,1.25,3.0,MID,38,31.0,38,0.634848,0.775306,0.842964,0.580645,0.631579,-1.0,2.865121,0.096774,0.105263,0.322581,0.263158,0.580645,0.631579,0.0,0.0,0.0,0.0
M,4,1.25,3.0,HIGH,45,36.0,45,0.204026,0.020281,-1.0,0.5,0.444444,-1.0,2.062002,0.027778,0.022222,0.472222,0.533333,0.5,0.444444,0.0,0.0,0.0,0.0
M,5,0.75,1.5,LOW,26,21.0,26,0.428571,0.442308,1.5,0.571429,0.576923,-1.0,1.5,0.571429,0.576923,0.428571,0.423077,0.0,0.0,0.0,0.0,0.0,0.0
M,5,0.75,1.5,MID,46,31.0,46,0.098444,0.175039,-0.724112,0.419355,0.456522,-1.0,1.5,0.419355,0.456522,0.516129,0.5,0.064516,0.043478,0.0,0.0,0.0,0.0
M,5,0.75,1.5,HIGH,13,6.0,13,0.25,-0.230769,-1.0,0.5,0.307692,-1.0,1.5,0.5,0.307692,0.5,0.692308,0.0,0.0,0.0,0.0,0.0,0.0
M,5,0.75,2.0,LOW,26,21.0,26,0.142857,0.153846,-1.0,0.380952,0.384615,-1.0,2.0,0.380952,0.384615,0.619048,0.615385,0.0,0.0,0.0,0.0,0.0,0.0
M,5,0.75,2.0,MID,46,31.0,46,0.017799,0.207647,-1.0,0.322581,0.391304,-1.0,2.0,0.322581,0.391304,0.612903,0.565217,0.064516,0.043478,0.0,0.0,0.0,0.0
M,5,0.75,2.0,HIGH,13,6.0,13,0.0,-0.307692,-1.0,0.333333,0.230769,-1.0,2.0,0.333333,0.230769,0.666667,0.769231,0.0,0.0,0.0,0.0,0.0,0.0
M,5,0.75,2.5,LOW,26,21.0,26,0.299277,0.318647,-1.0,0.380952,0.384615,-1.0,2.5,0.333333,0.346154,0.619048,0.615385,0.047619,0.038462,0.0,0.0,0.0,0.0
M,5,0.75,2.5,MID,46,31.0,46,-0.051362,0.238604,-1.0,0.258065,0.347826,-1.0,2.5,0.225806,0.26087,0.677419,0.608696,0.096774,0.130435,0.0,0.0,0.0,0.0
M,5,0.75,2.5,HIGH,13,6.0,13,0.166667,-0.192308,-1.0,0.333333,0.230769,-1.0,2.5,0.333333,0.230769,0.666667,0.769231,0.0,0.0,0.0,0.0,0.0,0.0
M,5,0.75,3.0,LOW,26,21.0,26,0.285558,0.137568,-1.0,0.380952,0.384615,-1.0,3.0,0.238095,0.192308,0.619048,0.615385,0.142857,0.192308,0.0,0.0,0.0,0.0
M,5,0.75,3.0,MID,46,31.0,46,-0.067292,0.172533,-1.0,0.258065,0.347826,-1.0,3.0,0.129032,0.108696,0.677419,0.608696,0.193548,0.282609,0.0,0.0,0.0,0.0
M,5,0.75,3.0,HIGH,13,6.0,13,-0.051121,-0.33939,-1.0,0.333333,0.230769,-1.0,1.894664,0.0,0.0,0.666667,0.769231,0.333333,0.230769,0.0,0.0,0.0,0.0
M,5,1.0,1.5,LOW,26,21.0,26,0.22474,0.30535,0.609774,0.47619,0.5,-1.0,1.5,0.47619,0.5,0.47619,0.423077,0.047619,0.076923,0.0,0.0,0.0,0.0
M,5,1.0,1.5,MID,46,31.0,46,0.021414,0.123127,-1.0,0.387097,0.434783,-1.0,1.5,0.387097,0.434783,0.548387,0.521739,0.064516,0.043478,0.0,0.0,0.0,0.0
M,5,1.0,1.5,HIGH,13,6.0,13,-0.166667,-0.423077,-1.0,0.333333,0.230769,-1.0,1.5,0.333333,0.230769,0.666667,0.769231,0.0,0.0,0.0,0.0,0.0,0.0
M,5,1.0,2.0,LOW,26,21.0,26,0.300054,0.286758,-0.031466,0.47619,0.5,-1.0,2.0,0.285714,0.269231,0.47619,0.423077,0.238095,0.307692,0.0,0.0,0.0,0.0
M,5,1.0,2.0,MID,46,31.0,46,0.028116,0.165795,-1.0,0.322581,0.391304,-1.0,2.0,0.258065,0.23913,0.548387,0.521739,0.193548,0.23913,0.0,0.0,0.0,0.0
M,5,1.0,2.0,HIGH,13,6.0,13,0.0,-0.307692,-1.0,0.333333,0.230769,-1.0,2.0,0.333333,0.230769,0.666667,0.769231,0.0,0.0,0.0,0.0,0.0,0.0
M,5,1.0,2.5,LOW,26,21.0,26,0.442911,0.421374,-0.031466,0.47619,0.5,-1.0,2.5,0.285714,0.269231,0.47619,0.423077,0.238095,0.307692,0.0,0.0,0.0,0.0
M,5,1.0,2.5,MID,46,31.0,46,-0.049324,0.097563,-1.0,0.322581,0.391304,-1.0,1.796317,0.096774,0.086957,0.548387,0.521739,0.354839,0.391304,0.0,0.0,0.0,0.0
M,5,1.0,2.5,HIGH,13,6.0,13,-0.205008,-0.44685,-1.0,0.333333,0.230769,-1.0,1.420998,0.0,0.0,0.666667,0.769231,0.333333,0.230769,0.0,0.0,0.0,0.0
M,5,1.0,3.0,LOW,26,21.0,26,0.521334,0.503946,-0.031466,0.47619,0.5,-1.0,3.0,0.190476,0.192308,0.47619,0.423077,0.333333,0.384615,0.0,0.0,0.0,0.0
M,5,1.0,3.0,MID,46,31.0,46,-0.021264,0.113644,-1.0,0.322581,0.391304,-1.0,1.807188,0.064516,0.043478,0.548387,0.521739,0.387097,0.434783,0.0,0.0,0.0,0.0
M,5,1.0,3.0,HIGH,13,6.0,13,-0.205008,-0.44685,-1.0,0.333333,0.230769,-1.0,1.420998,0.0,0.0,0.666667,0.769231,0.333333,0.230769,0.0,0.0,0.0,0.0
M,5,1.25,1.5,LOW,26,21.0,26,0.254482,0.331529,0.65062,0.52381,0.538462,-1.0,1.5,0.380952,0.423077,0.428571,0.384615,0.190476,0.192308,0.0,0.0,0.0,0.0
M,5,1.25,1.5,MID,46,31.0,46,-0.096269,0.038184,-1.0,0.322581,0.391304,-1.0,1.5,0.290323,0.304348,0.548387,0.521739,0.16129,0.173913,0.0,0.0,0.0,0.0
M,5,1.25,1.5,HIGH,13,6.0,13,-0.116234,-0.329971,-0.697406,0.333333,0.230769,-1.0,1.5,0.333333,0.230769,0.5,0.461538,0.166667,0.307692,0.0,0.0,0.0,0.0
M,5,1.25,2.0,LOW,26,21.0,26,0.317678,0.299805,0.174016,0.52381,0.538462,-1.0,2.0,0.285714,0.269231,0.428571,0.384615,0.285714,0.346154,0.0,0.0,0.0,0.0
M,5,1.25,2.0,MID,46,31.0,46,-0.149137,-0.026297,-1.0,0.322581,0.391304,-1.0,1.437054,0.096774,0.086957,0.548387,0.521739,0.354839,0.391304,0.0,0.0,0.0,0.0
M,5,1.25,2.0,HIGH,13,6.0,13,-0.246907,-0.41822,-0.697406,0.333333,0.230769,-1.0,1.136798,0.0,0.0,0.5,0.461538,0.5,0.538462,0.0,0.0,0.0,0.0
M,5,1.25,2.5,LOW,26,21.0,26,0.399465,0.385093,0.174016,0.52381,0.538462,-1.0,2.5,0.190476,0.192308,0.428571,0.384615,0.380952,0.423077,0.0,0.0,0.0,0.0
M,5,1.25,2.5,MID,46,31.0,46,-0.120237,-0.009085,-1.0,0.322581,0.391304,-1.0,1.44575,0.064516,0.043478,0.548387,0.521739,0.387097,0.434783,0.0,0.0,0.0,0.0
M,5,1.25,2.5,HIGH,13,6.0,13,-0.246907,-0.41822,-0.697406,0.333333,0.230769,-1.0,1.136798,0.0,0.0,0.5,0.461538,0.5,0.538462,0.0,0.0,0.0,0.0
M,5,1.25,3.0,LOW,26,21.0,26,0.460192,0.453373,0.174016,0.52381,0.538462,-1.0,3.0,0.142857,0.153846,0.428571,0.384615,0.428571,0.461538,0.0,0.0,0.0,0.0
M,5,1.25,3.0,MID,46,31.0,46,-0.236183,-0.087223,-1.0,0.290323,0.369565,-1.0,1.306387,0.0,0.0,0.580645,0.543478,0.419355,0.456522,0.0,0.0,0.0,0.0
M,5,1.25,3.0,HIGH,13,6.0,13,-0.246907,-0.41822,-0.697406,0.333333,0.230769,-1.0,1.136798,0.0,0.0,0.5,0.461538,0.5,0.538462,0.0,0.0,0.0,0.0
M,6,0.75,1.5,LOW,11,10.0,11,0.5,0.590909,1.5,0.6,0.636364,-1.0,1.5,0.6,0.636364,0.4,0.363636,0.0,0.0,0.0,0.0,0.0,0.0
M,6,0.75,1.5,MID,32,26.0,32,0.153846,0.25,0.25,0.461538,0.5,-1.0,1.5,0.461538,0.5,0.538462,0.5,0.0,0.0,0.0,0.0,0.0,0.0
M,6,0.75,1.5,HIGH,31,20.0,31,0.5,0.532258,1.5,0.6,0.612903,-1.0,1.5,0.6,0.612903,0.4,0.387097,0.0,0.0,0.0,0.0,0.0,0.0
M,6,0.75,2.0,LOW,11,10.0,11,0.35778,0.234345,-1.0,0.5,0.454545,-1.0,2.0,0.4,0.363636,0.5,0.545455,0.1,0.090909,0.0,0.0,0.0,0.0
M,6,0.75,2.0,MID,32,26.0,32,0.269231,0.40625,-1.0,0.423077,0.46875,-1.0,2.0,0.423077,0.46875,0.576923,0.53125,0.0,0.0,0.0,0.0,0.0,0.0
M,6,0.75,2.0,HIGH,31,20.0,31,0.65,0.741935,2.0,0.55,0.580645,-1.0,2.0,0.55,0.580645,0.45,0.419355,0.0,0.0,0.0,0.0,0.0,0.0
M,6,0.75,2.5,LOW,11,10.0,11,0.55778,0.416163,-1.0,0.5,0.454545,-1.0,2.5,0.4,0.363636,0.5,0.545455,0.1,0.090909,0.0,0.0,0.0,0.0
M,6,0.75,2.5,MID,32,26.0,32,0.480769,0.640625,-1.0,0.423077,0.46875,-1.0,2.5,0.423077,0.46875,0.576923,0.53125,0.0,0.0,0.0,0.0,0.0,0.0
M,6,0.75,2.5,HIGH,31,20.0,31,0.925,1.032258,2.5,0.55,0.580645,-1.0,2.5,0.55,0.580645,0.45,0.419355,0.0,0.0,0.0,0.0,0.0,0.0
M,6,0.75,3.0,LOW,11,10.0,11,0.615386,0.468533,-1.0,0.5,0.454545,-1.0,3.0,0.3,0.272727,0.5,0.545455,0.2,0.181818,0.0,0.0,0.0,0.0
M,6,0.75,3.0,MID,32,26.0,32,0.384615,0.625,-1.0,0.346154,0.40625,-1.0,3.0,0.346154,0.40625,0.653846,0.59375,0.0,0.0,0.0,0.0,0.0,0.0
M,6,0.75,3.0,HIGH,31,20.0,31,0.803884,0.894317,0.23689,0.5,0.516129,-1.0,3.0,0.35,0.354839,0.5,0.483871,0.15,0.16129,0.0,0.0,0.0,0.0
M,6,1.0,1.5,LOW,11,10.0,11,0.168642,0.062402,-0.74693,0.5,0.454545,-1.0,1.5,0.4,0.363636,0.4,0.454545,0.2,0.181818,0.0,0.0,0.0,0.0
M,6,1.0,1.5,MID,32,26.0,32,0.247948,0.326458,0.973321,0.5,0.53125,-1.0,1.5,0.461538,0.5,0.461538,0.4375,0.076923,0.0625,0.0,0.0,0.0,0.0
M,6,1.0,1.5,HIGH,31,20.0,31,0.55,0.725806,1.5,0.6,0.677419,-1.0,1.5,0.6,0.677419,0.35,0.290323,0.05,0.032258,0.0,0.0,0.0,0.0
M,6,1.0,2.0,LOW,11,10.0,11,0.368642,0.24422,-0.74693,0.5,0.454545,-1.0,2.0,0.4,0.363636,0.4,0.454545,0.2,0.181818,0.0,0.0,0.0,0.0
M,6,1.0,2.0,MID,32,26.0,32,0.363332,0.482708,0.223321,0.461538,0.5,-1.0,2.0,0.423077,0.46875,0.5,0.46875,0.076923,0.0625,0.0,0.0,0.0,0.0
M,6,1.0,2.0,HIGH,31,20.0,31,0.85,1.064516,2.0,0.6,0.677419,-1.0,2.0,0.6,0.677419,0.35,0.290323,0.05,0.032258,0.0,0.0,0.0,0.0
M,6,1.0,2.5,LOW,11,10.0,11,0.436847,0.306224,-0.74693,0.5,0.454545,-1.0,2.5,0.3,0.272727,0.4,0.454545,0.3,0.272727,0.0,0.0,0.0,0.0
M,6,1.0,2.5,MID,32,26.0,32,0.410217,0.558895,-0.5,0.423077,0.46875,-1.0,2.5,0.346154,0.375,0.538462,0.5,0.115385,0.125,0.0,0.0,0.0,0.0
M,6,1.0,2.5,HIGH,31,20.0,31,0.7335,0.972729,1.742299,0.55,0.612903,-1.0,2.5,0.3,0.387097,0.4,0.354839,0.3,0.258065,0.0,0.0,0.0,0.0
M,6,1.0,3.0,LOW,11,10.0,11,0.586847,0.442588,-0.74693,0.5,0.454545,-1.0,3.0,0.3,0.272727,0.4,0.454545,0.3,0.272727,0.0,0.0,0.0,0.0
M,6,1.0,3.0,MID,32,26.0,32,0.368058,0.521636,-1.0,0.384615,0.4375,-1.0,3.0,0.269231,0.28125,0.576923,0.53125,0.153846,0.1875,0.0,0.0,0.0,0.0
M,6,1.0,3.0,HIGH,31,20.0,31,0.662887,0.861573,1.742299,0.5,0.548387,-1.0,3.0,0.15,0.16129,0.4,0.354839,0.45,0.483871,0.0,0.0,0.0,0.0
M,6,1.25,1.5,LOW,11,10.0,11,0.256895,0.217161,-0.180181,0.5,0.454545,-1.0,1.5,0.4,0.363636,0.3,0.272727,0.3,0.363636,0.0,0.0,0.0,0.0
M,6,1.25,1.5,MID,32,26.0,32,0.340666,0.401791,1.5,0.538462,0.5625,-1.0,1.5,0.5,0.53125,0.423077,0.40625,0.076923,0.0625,0.0,0.0,0.0,0.0
M,6,1.25,1.5,HIGH,31,20.0,31,0.67565,0.806871,1.5,0.7,0.741935,-1.0,1.5,0.6,0.677419,0.25,0.225806,0.15,0.096774,0.0,0.0,0.0,0.0
M,6,1.25,2.0,LOW,11,10.0,11,0.351459,0.303128,-0.180181,0.5,0.454545,-1.0,2.0,0.3,0.272727,0.3,0.272727,0.4,0.454545,0.0,0.0,0.0,0.0
M,6,1.25,2.0,MID,32,26.0,32,0.406249,0.498052,0.593634,0.5,0.53125,-1.0,2.0,0.384615,0.40625,0.461538,0.4375,0.153846,0.15625,0.0,0.0,0.0,0.0
M,6,1.25,2.0,HIGH,31,20.0,31,0.63245,0.78828,1.393839,0.65,0.677419,-1.0,2.0,0.3,0.387097,0.3,0.290323,0.4,0.322581,0.0,0.0,0.0,0.0
M,6,1.25,2.5,LOW,11,10.0,11,0.480586,0.420516,-0.180181,0.5,0.454545,-1.0,2.5,0.2,0.181818,0.3,0.272727,0.5,0.545455,0.0,0.0,0.0,0.0
M,6,1.25,2.5,MID,32,26.0,32,0.399787,0.487553,0.178656,0.461538,0.5,-1.0,2.5,0.269231,0.25,0.5,0.46875,0.230769,0.28125,0.0,0.0,0.0,0.0
M,6,1.25,2.5,HIGH,31,20.0,31,0.590959,0.715484,1.393839,0.6,0.612903,-1.0,2.5,0.15,0.16129,0.3,0.290323,0.55,0.548387,0.0,0.0,0.0,0.0
M,6,1.25,3.0,LOW,11,10.0,11,0.359375,0.310325,-0.180181,0.5,0.454545,-1.0,2.110695,0.0,0.0,0.3,0.272727,0.7,0.727273,0.0,0.0,0.0,0.0
M,6,1.25,3.0,MID,32,26.0,32,0.534403,0.612553,0.178656,0.461538,0.5,-1.0,3.0,0.269231,0.25,0.5,0.46875,0.230769,0.28125,0.0,0.0,0.0,0.0
M,6,1.25,3.0,HIGH,31,20.0,31,0.55097,0.679195,1.393839,0.6,0.612903,-1.0,2.246517,0.0,0.0,0.3,0.290323,0.7,0.709677,0.0,0.0,0.0,0.0
