semantic_key,symbol,gid,direction_system,direction,evaluation_horizon,direction_correct,stop_signal_step,stop_signal_time,stop_executable,stop_fill_step,stop_fill_time,stop_fill_open,stop_reason,baseline_gross_return_atr,stop_gross_return_atr,paired_delta_gross_atr,frozen_sr_bottom,frozen_sr_top,frozen_sr_strength,lb_available,lb_touched_by_signal,lb_pierced_by_signal,lb_broken_unreclaimed_at_signal
AG::AG_LONG_12107::2026-05-21 15:00:00::2026-05-21 21:00:00,AG,AG::AG_LONG_12107,A9,SHORT,td5,0,3,2026-05-21 22:00:00,True,4,2026-05-21 22:00:00,18515.0,structural_invalidation,3.866105590241689,-2.0223955713659256,-5.888501161607614,18349.0,18349.0,21.0,False,False,False,False
AG::AG_LONG_12107::2026-05-21 21:30:00::2026-05-21 21:30:00,AG,AG::AG_LONG_12107,A9,SHORT,td5,0,1,2026-05-21 22:00:00,True,2,2026-05-21 22:00:00,18515.0,structural_invalidation,4.32438972884574,-1.5357645765994217,-5.860154305445162,18349.0,18349.0,21.0,False,False,False,False
AG::AG_LONG_12107::2026-05-21 21:45:00::2026-05-21 21:45:00,AG,AG::AG_LONG_12107,A9,SHORT,td5,0,0,2026-05-21 22:00:00,True,1,2026-05-21 22:00:00,18515.0,structural_invalidation,4.280167484089528,-1.5858465536513187,-5.866014037740847,18349.0,18349.0,21.0,False,False,False,False
AG::AG_LONG_12107::2026-05-21 22:00:00::2026-05-21 22:00:00,AG,AG::AG_LONG_12107,A9,LONG,td5,1,141,2026-05-27 14:30:00,True,142,2026-05-27 14:30:00,18215.0,structural_invalidation,-5.8335861516384515,-2.4138977179193595,3.419688433719092,18349.0,18349.0,21.0,True,False,False,False
AG::AG_LONG_12107::2026-05-21 22:15:00::2026-05-21 22:15:00,AG,AG::AG_LONG_12107,A9,LONG,td5,1,140,2026-05-27 14:30:00,True,141,2026-05-27 14:30:00,18215.0,structural_invalidation,-5.606621715968094,-2.1830380532002205,3.4235836627678737,18349.0,18349.0,21.0,True,False,False,False
AG::AG_LONG_12107::2026-05-22 01:45:00::2026-05-22 01:45:00,AG,AG::AG_LONG_12107,A9,LONG,td5,1,129,2026-05-27 21:15:00,True,130,2026-05-27 21:15:00,18051.0,structural_invalidation,-8.576849563240746,-6.434689050316502,2.142160512924244,18166.0,18349.0,85.0,True,False,False,False
AG::AG_LONG_12107::2026-05-22 02:00:00::2026-05-22 02:00:00,AG,AG::AG_LONG_12107,A9,LONG,td5,1,128,2026-05-27 21:15:00,True,129,2026-05-27 21:15:00,18051.0,structural_invalidation,-8.497320994862386,-6.3524459661785535,2.144875028683833,18166.0,18349.0,85.0,True,False,False,False
AG::AG_LONG_12107::2026-05-22 02:15:00::2026-05-22 02:15:00,AG,AG::AG_LONG_12107,A9,LONG,td5,1,127,2026-05-27 21:15:00,True,128,2026-05-27 21:15:00,18051.0,structural_invalidation,-8.383293796491097,-6.23394244002334,2.149351356467757,18166.0,18349.0,85.0,True,False,False,False
AG::AG_LONG_12107::2026-05-22 02:30:00::2026-05-22 09:00:00,AG,AG::AG_LONG_12107,A9,LONG,td5,1,126,2026-05-27 21:15:00,True,127,2026-05-27 21:15:00,18051.0,structural_invalidation,-7.620629599665592,-5.468049160799013,2.152580438866579,18166.0,18349.0,85.0,True,False,False,False
AG::AG_LONG_12107::2026-05-22 09:15:00::2026-05-22 09:15:00,AG,AG::AG_LONG_12107,A9,LONG,td5,1,125,2026-05-27 21:15:00,True,126,2026-05-27 21:15:00,18051.0,structural_invalidation,-7.225541664242643,-5.084944190499931,2.1405974737427123,18166.0,18349.0,85.0,True,False,False,False
AG::AG_LONG_12107::2026-05-22 10:15:00::2026-05-22 10:30:00,AG,AG::AG_LONG_12107,A9,LONG,td5,1,121,2026-05-27 21:15:00,True,122,2026-05-27 21:15:00,18051.0,structural_invalidation,-7.282571618556562,-5.134830158168694,2.147741460387868,18166.0,18349.0,85.0,True,False,False,False
AG::AG_LONG_12107::2026-05-22 14:00:00::2026-05-22 14:00:00,AG,AG::AG_LONG_12107,A9,LONG,td5,1,115,2026-05-27 21:15:00,True,116,2026-05-27 21:15:00,18051.0,structural_invalidation,-6.406441587497281,-4.268230264815964,2.1382113226813173,18166.0,18349.0,85.0,True,False,False,False
AG::AG_LONG_12107::2026-05-22 14:15:00::2026-05-22 14:15:00,AG,AG::AG_LONG_12107,A9,LONG,td5,1,114,2026-05-27 21:15:00,True,115,2026-05-27 21:15:00,18051.0,structural_invalidation,-7.068969639714648,-4.933551727717515,2.1354179119971333,18166.0,18349.0,85.0,True,False,False,False
AG::AG_LONG_12107::2026-05-25 09:30:00::2026-05-25 09:30:00,AG,AG::AG_LONG_12107,A9,LONG,td5,1,37,2026-05-26 09:45:00,True,38,2026-05-26 09:45:00,18563.0,structural_invalidation,-6.719818910996297,-5.017021782746308,1.7027971282499887,18778.0,18899.0,113.0,True,False,False,False
AG::AG_LONG_12107::2026-05-25 09:45:00::2026-05-25 09:45:00,AG,AG::AG_LONG_12107,A9,LONG,td5,1,36,2026-05-26 09:45:00,True,37,2026-05-26 09:45:00,18563.0,structural_invalidation,-6.308350249582387,-4.602266079180818,1.706084170401569,18778.0,18899.0,113.0,True,False,False,False
AG::AG_LONG_12107::2026-05-25 10:00:00::2026-05-25 10:00:00,AG,AG::AG_LONG_12107,A9,LONG,td5,1,35,2026-05-26 09:45:00,True,36,2026-05-26 09:45:00,18563.0,structural_invalidation,-5.874147892611263,-4.166062335185293,1.70808555742597,18778.0,18899.0,113.0,True,False,False,False
AG::AG_LONG_12107::2026-05-25 10:15:00::2026-05-25 10:30:00,AG,AG::AG_LONG_12107,A9,LONG,td5,1,34,2026-05-26 09:45:00,True,35,2026-05-26 09:45:00,18563.0,structural_invalidation,-5.711789121558957,-3.9999224988695037,1.7118666226894534,18778.0,18899.0,113.0,True,False,False,False
AG::AG_LONG_12107::2026-05-25 10:45:00::2026-05-25 10:45:00,AG,AG::AG_LONG_12107,A9,LONG,td5,1,33,2026-05-26 09:45:00,True,34,2026-05-26 09:45:00,18563.0,structural_invalidation,-5.747339975916299,-4.03234041978407,1.7149995561322289,18778.0,18899.0,113.0,True,False,False,False
AG::AG_LONG_12107::2026-05-25 11:00:00::2026-05-25 11:00:00,AG,AG::AG_LONG_12107,A9,LONG,td5,1,32,2026-05-26 09:45:00,True,33,2026-05-26 09:45:00,18563.0,structural_invalidation,-5.165735081655383,-3.44940494917669,1.7163301324786926,18778.0,18899.0,113.0,True,False,False,False
AG::AG_LONG_12107::2026-05-25 11:15:00::2026-05-25 11:15:00,AG,AG::AG_LONG_12107,A9,LONG,td5,1,31,2026-05-26 09:45:00,True,32,2026-05-26 09:45:00,18563.0,structural_invalidation,-5.079048501082609,-3.360888529594268,1.7181599714883413,18778.0,18899.0,113.0,True,False,False,False
AG::AG_LONG_12107::2026-05-25 11:30:00::2026-05-25 13:30:00,AG,AG::AG_LONG_12107,A9,LONG,td5,1,30,2026-05-26 09:45:00,True,31,2026-05-26 09:45:00,18563.0,structural_invalidation,-5.331111652654844,-3.6100441112465873,1.7210675414082566,18778.0,18899.0,113.0,True,False,False,False
AG::AG_LONG_12107::2026-05-25 13:45:00::2026-05-25 13:45:00,AG,AG::AG_LONG_12107,A9,LONG,td5,1,29,2026-05-26 09:45:00,True,30,2026-05-26 09:45:00,18563.0,structural_invalidation,-5.34334533469509,-3.6210406277572074,1.7223047069378823,18778.0,18899.0,113.0,True,False,False,False
AG::AG_LONG_12107::2026-05-25 14:00:00::2026-05-25 14:00:00,AG,AG::AG_LONG_12107,A9,LONG,td5,1,28,2026-05-26 09:45:00,True,29,2026-05-26 09:45:00,18563.0,structural_invalidation,-5.089040319040005,-3.3617998134055664,1.7272405056344384,18778.0,18899.0,113.0,True,False,False,False
AG::AG_LONG_12107::2026-05-25 14:15:00::2026-05-25 14:15:00,AG,AG::AG_LONG_12107,A9,LONG,td5,1,27,2026-05-26 09:45:00,True,28,2026-05-26 09:45:00,18563.0,structural_invalidation,-5.016553255265542,-3.285251205889387,1.731302049376155,18778.0,18899.0,113.0,True,False,False,False
AG::AG_LONG_11846::2026-05-13 22:45:00::2026-05-13 22:45:00,AG,AG::AG_LONG_11846,E9,LONG,td1,1,15,2026-05-14 09:15:00,True,16,2026-05-14 09:15:00,21458.0,structural_invalidation,-1.8593986451591995,-1.2247000691673573,0.6346985759918422,21469.0,21564.0,43.0,True,False,False,False
AG::AG_LONG_11846::2026-05-13 23:00:00::2026-05-13 23:00:00,AG,AG::AG_LONG_11846,E9,LONG,td1,1,14,2026-05-14 09:15:00,True,15,2026-05-14 09:15:00,21458.0,structural_invalidation,-1.6618300405564164,-1.0274755627096122,0.6343544778468042,21469.0,21564.0,43.0,True,False,False,False
AG::AG_LONG_11846::2026-05-13 23:15:00::2026-05-13 23:15:00,AG,AG::AG_LONG_11846,E9,LONG,td1,1,13,2026-05-14 09:15:00,True,14,2026-05-14 09:15:00,21458.0,structural_invalidation,-2.9359383839028435,-2.304266792214656,0.6316715916881877,21469.0,21564.0,43.0,True,False,False,False
AG::AG_LONG_11846::2026-05-13 23:30:00::2026-05-13 23:30:00,AG,AG::AG_LONG_11846,E9,LONG,td1,1,12,2026-05-14 09:15:00,True,13,2026-05-14 09:15:00,21458.0,structural_invalidation,-3.0334614491558507,-2.4000033230085998,0.6334581261472509,21469.0,21564.0,43.0,True,False,False,False
AG::AG_LONG_12107::2026-05-20 10:45:00::2026-05-20 10:45:00,AG,AG::AG_LONG_12107,E9,SHORT,td1,0,0,2026-05-20 11:00:00,True,1,2026-05-20 11:00:00,17938.0,structural_invalidation,-4.814142254250195,-0.4332728028825175,4.380869451367677,17928.0,17928.0,21.0,False,False,False,False
AG::AG_LONG_12107::2026-05-20 11:00:00::2026-05-20 11:00:00,AG,AG::AG_LONG_12107,E9,SHORT,td1,0,2,2026-05-20 13:45:00,True,3,2026-05-20 13:45:00,18172.0,structural_invalidation,-4.387317179987032,-1.8802787914230137,2.507038388564018,18136.0,18136.0,21.0,False,False,False,False
AG::AG_LONG_12107::2026-05-20 11:15:00::2026-05-20 11:15:00,AG,AG::AG_LONG_12107,E9,SHORT,td1,0,1,2026-05-20 13:45:00,True,2,2026-05-20 13:45:00,18172.0,structural_invalidation,-4.419137680257378,-1.9077151734444415,2.511422506812936,18136.0,18136.0,21.0,False,False,False,False
AG::AG_LONG_12107::2026-05-20 11:30:00::2026-05-20 13:30:00,AG,AG::AG_LONG_12107,E9,SHORT,td1,0,0,2026-05-20 13:45:00,True,1,2026-05-20 13:45:00,18172.0,structural_invalidation,-3.651275907364533,-1.136489851961146,2.5147860554033867,18136.0,18136.0,21.0,False,False,False,False
AG::AG_LONG_12107::2026-05-20 14:00:00::2026-05-20 14:00:00,AG,AG::AG_LONG_12107,E9,SHORT,td1,0,3,2026-05-20 15:00:00,False,-1,,,beyond_baseline_exit,-2.524968044900673,-2.524968044900673,0.0,18349.0,18349.0,21.0,False,False,False,False
AG::AG_LONG_12107::2026-05-20 14:15:00::2026-05-20 14:15:00,AG,AG::AG_LONG_12107,E9,SHORT,td1,0,2,2026-05-20 15:00:00,False,-1,,,beyond_baseline_exit,-2.0142411780993728,-2.0142411780993728,0.0,18349.0,18349.0,21.0,False,False,False,False
AG::AG_LONG_12107::2026-05-20 21:30:00::2026-05-20 21:30:00,AG,AG::AG_LONG_12107,E9,SHORT,td1,0,3,2026-05-20 22:30:00,True,4,2026-05-20 22:30:00,18542.0,structural_invalidation,-0.0,-1.8274172408273583,-1.8274172408273583,18349.0,18349.0,21.0,False,False,False,False
AG::AG_LONG_12107::2026-05-20 21:45:00::2026-05-20 21:45:00,AG,AG::AG_LONG_12107,E9,SHORT,td1,0,2,2026-05-20 22:30:00,True,3,2026-05-20 22:30:00,18542.0,structural_invalidation,0.04011314449862161,-1.7890462446385238,-1.8291593891371454,18349.0,18349.0,21.0,False,False,False,False
AG::AG_LONG_12107::2026-05-20 22:00:00::2026-05-20 22:00:00,AG,AG::AG_LONG_12107,E9,SHORT,td1,0,1,2026-05-20 22:30:00,True,2,2026-05-20 22:30:00,18542.0,structural_invalidation,-0.16064362362832646,-1.9919809329912483,-1.831337309362922,18349.0,18349.0,21.0,False,False,False,False
AG::AG_LONG_12107::2026-05-20 22:15:00::2026-05-20 22:15:00,AG,AG::AG_LONG_12107,E9,SHORT,td1,0,0,2026-05-20 22:30:00,True,1,2026-05-20 22:30:00,18542.0,structural_invalidation,-0.1848478041136484,-2.0172521231532934,-1.832404319039645,18349.0,18349.0,21.0,False,False,False,False
AG::AG_LONG_12107::2026-05-20 22:45:00::2026-05-20 22:45:00,AG,AG::AG_LONG_12107,E9,LONG,td1,1,29,2026-05-21 15:00:00,False,-1,,,beyond_baseline_exit,-2.6416519935786105,-2.6416519935786105,0.0,18349.0,18349.0,21.0,True,False,False,False
AG::AG_LONG_12107::2026-05-21 09:15:00::2026-05-21 09:15:00,AG,AG::AG_LONG_12107,E9,LONG,td1,1,4,2026-05-21 10:45:00,True,5,2026-05-21 10:45:00,18476.0,structural_invalidation,-3.9073137380938303,-2.5940672120125012,1.313246526081329,18667.0,18778.0,76.0,True,False,False,False
AG::AG_LONG_12107::2026-05-21 09:30:00::2026-05-21 09:30:00,AG,AG::AG_LONG_12107,E9,LONG,td1,1,3,2026-05-21 10:45:00,True,4,2026-05-21 10:45:00,18476.0,structural_invalidation,-4.071152212421764,-2.7573540880944223,1.313798124327342,18667.0,18778.0,76.0,True,False,False,False
AG::AG_LONG_12107::2026-05-21 09:45:00::2026-05-21 09:45:00,AG,AG::AG_LONG_12107,E9,LONG,td1,1,2,2026-05-21 10:45:00,True,3,2026-05-21 10:45:00,18476.0,structural_invalidation,-3.794540784913387,-2.481045897827984,1.3134948870854033,18667.0,18778.0,76.0,True,False,False,False
AG::AG_LONG_12107::2026-05-21 10:00:00::2026-05-21 10:00:00,AG,AG::AG_LONG_12107,E9,LONG,td1,1,10,2026-05-21 15:00:00,False,-1,,,beyond_baseline_exit,-3.279795624926181,-3.279795624926181,0.0,18349.0,18349.0,21.0,True,False,False,False
AG::AG_LONG_12107::2026-05-21 10:15:00::2026-05-21 10:30:00,AG,AG::AG_LONG_12107,E9,LONG,td1,1,9,2026-05-21 15:00:00,False,-1,,,beyond_baseline_exit,-2.732651195800301,-2.732651195800301,0.0,18349.0,18349.0,21.0,True,False,False,False
AG::AG_LONG_12107::2026-05-21 15:00:00::2026-05-21 21:00:00,AG,AG::AG_LONG_12107,E9,SHORT,td1,0,3,2026-05-21 22:00:00,True,4,2026-05-21 22:00:00,18515.0,structural_invalidation,-3.370659285609876,-2.0223955713659256,1.3482637142439504,18349.0,18349.0,21.0,False,False,False,False
AG::AG_LONG_12107::2026-05-21 21:30:00::2026-05-21 21:30:00,AG,AG::AG_LONG_12107,E9,SHORT,td1,0,1,2026-05-21 22:00:00,True,2,2026-05-21 22:00:00,18515.0,structural_invalidation,-2.8775378382599692,-1.5357645765994217,1.3417732616605476,18349.0,18349.0,21.0,False,False,False,False
AG::AG_LONG_12107::2026-05-21 21:45:00::2026-05-21 21:45:00,AG,AG::AG_LONG_12107,E9,SHORT,td1,0,0,2026-05-21 22:00:00,True,1,2026-05-21 22:00:00,18515.0,structural_invalidation,-2.9289614919478435,-1.5858465536513187,1.3431149382965248,18349.0,18349.0,21.0,False,False,False,False
AG::AG_LONG_11846::2026-05-13 22:30:00::2026-05-13 22:30:00,AG,AG::AG_LONG_11846,E9,LONG,td3,1,53,2026-05-15 09:15:00,True,54,2026-05-15 09:15:00,20052.0,structural_invalidation,-26.48163524523125,-13.27214094919836,13.20949429603289,20078.0,20150.0,46.0,True,False,False,False
AG::AG_LONG_11846::2026-05-13 22:45:00::2026-05-13 22:45:00,AG,AG::AG_LONG_11846,E9,LONG,td3,1,15,2026-05-14 09:15:00,True,16,2026-05-14 09:15:00,21458.0,structural_invalidation,-26.988098604498187,-1.2247000691673573,25.76339853533083,21469.0,21564.0,43.0,True,False,False,False
AG::AG_LONG_11846::2026-05-13 23:00:00::2026-05-13 23:00:00,AG,AG::AG_LONG_11846,E9,LONG,td3,1,14,2026-05-14 09:15:00,True,15,2026-05-14 09:15:00,21458.0,structural_invalidation,-26.776906621223546,-1.0274755627096122,25.749431058513935,21469.0,21564.0,43.0,True,False,False,False
AG::AG_LONG_11846::2026-05-13 23:15:00::2026-05-13 23:15:00,AG,AG::AG_LONG_11846,E9,LONG,td3,1,13,2026-05-14 09:15:00,True,14,2026-05-14 09:15:00,21458.0,structural_invalidation,-27.944795344966156,-2.304266792214656,25.6405285527515,21469.0,21564.0,43.0,True,False,False,False
AG::AG_LONG_11846::2026-05-13 23:30:00::2026-05-13 23:30:00,AG,AG::AG_LONG_11846,E9,LONG,td3,1,12,2026-05-14 09:15:00,True,13,2026-05-14 09:15:00,21458.0,structural_invalidation,-28.11305007732378,-2.4000033230085998,25.71304675431518,21469.0,21564.0,43.0,True,False,False,False
AG::AG_LONG_12107::2026-05-20 10:45:00::2026-05-20 10:45:00,AG,AG::AG_LONG_12107,E9,SHORT,td3,0,0,2026-05-20 11:00:00,True,1,2026-05-20 11:00:00,17938.0,structural_invalidation,-6.394785627729008,-0.4332728028825175,5.961512824846491,17928.0,17928.0,21.0,False,False,False,False
AG::AG_LONG_12107::2026-05-20 11:00:00::2026-05-20 11:00:00,AG,AG::AG_LONG_12107,E9,SHORT,td3,0,2,2026-05-20 13:45:00,True,3,2026-05-20 13:45:00,18172.0,structural_invalidation,-5.970286931740595,-1.8802787914230137,4.090008140317581,18136.0,18136.0,21.0,False,False,False,False
AG::AG_LONG_12107::2026-05-20 11:15:00::2026-05-20 11:15:00,AG,AG::AG_LONG_12107,E9,SHORT,td3,0,1,2026-05-20 13:45:00,True,2,2026-05-20 13:45:00,18172.0,structural_invalidation,-6.0048756092386215,-1.9077151734444415,4.09716043579418,18136.0,18136.0,21.0,False,False,False,False
AG::AG_LONG_12107::2026-05-20 11:30:00::2026-05-20 13:30:00,AG,AG::AG_LONG_12107,E9,SHORT,td3,0,0,2026-05-20 13:45:00,True,1,2026-05-20 13:45:00,18172.0,structural_invalidation,-5.239137615423723,-1.136489851961146,4.102647763462577,18136.0,18136.0,21.0,False,False,False,False
AG::AG_LONG_12107::2026-05-20 14:00:00::2026-05-20 14:00:00,AG,AG::AG_LONG_12107,E9,SHORT,td3,0,3,2026-05-20 15:00:00,True,4,2026-05-20 21:00:00,18530.0,structural_invalidation,-4.109104047593133,-2.8948678221791155,1.2142362254140178,18349.0,18349.0,21.0,False,False,False,False
AG::AG_LONG_12107::2026-05-20 14:15:00::2026-05-20 14:15:00,AG,AG::AG_LONG_12107,E9,SHORT,td3,0,2,2026-05-20 15:00:00,True,3,2026-05-20 21:00:00,18530.0,structural_invalidation,-3.601463226441679,-2.3848615548696577,1.2166016715720214,18349.0,18349.0,21.0,False,False,False,False
AG::AG_LONG_12107::2026-05-20 21:30:00::2026-05-20 21:30:00,AG,AG::AG_LONG_12107,E9,SHORT,td3,0,3,2026-05-20 22:30:00,True,4,2026-05-20 22:30:00,18542.0,structural_invalidation,-5.458206758786978,-1.8274172408273583,3.6307895179596192,18349.0,18349.0,21.0,False,False,False,False
AG::AG_LONG_12107::2026-05-20 21:45:00::2026-05-20 21:45:00,AG,AG::AG_LONG_12107,E9,SHORT,td3,0,2,2026-05-20 22:30:00,True,3,2026-05-20 22:30:00,18542.0,structural_invalidation,-5.423297136213642,-1.7890462446385238,3.6342508915751184,18349.0,18349.0,21.0,False,False,False,False
AG::AG_LONG_12107::2026-05-20 22:00:00::2026-05-20 22:00:00,AG,AG::AG_LONG_12107,E9,SHORT,td3,0,1,2026-05-20 22:30:00,True,2,2026-05-20 22:30:00,18542.0,structural_invalidation,-5.630559008172843,-1.9919809329912483,3.638578075181594,18349.0,18349.0,21.0,False,False,False,False
AG::AG_LONG_12107::2026-05-20 22:15:00::2026-05-20 22:15:00,AG,AG::AG_LONG_12107,E9,SHORT,td3,0,0,2026-05-20 22:30:00,True,1,2026-05-20 22:30:00,18542.0,structural_invalidation,-5.657950178087325,-2.0172521231532934,3.6406980549340315,18349.0,18349.0,21.0,False,False,False,False
AG::AG_LONG_12107::2026-05-20 22:45:00::2026-05-20 22:45:00,AG,AG::AG_LONG_12107,E9,LONG,td3,1,29,2026-05-21 15:00:00,True,30,2026-05-21 21:00:00,18266.0,structural_invalidation,2.7769173065028165,-3.023577583011663,-5.8004948895144794,18349.0,18349.0,21.0,True,False,False,False
AG::AG_LONG_12107::2026-05-21 09:15:00::2026-05-21 09:15:00,AG,AG::AG_LONG_12107,E9,LONG,td3,1,4,2026-05-21 10:45:00,True,5,2026-05-21 10:45:00,18476.0,structural_invalidation,1.6131855474702743,-2.5940672120125012,-4.207252759482776,18667.0,18778.0,76.0,True,False,False,False
AG::AG_LONG_12107::2026-05-21 09:30:00::2026-05-21 09:30:00,AG,AG::AG_LONG_12107,E9,LONG,td3,1,3,2026-05-21 10:45:00,True,4,2026-05-21 10:45:00,18476.0,structural_invalidation,1.4516658287320634,-2.7573540880944223,-4.2090199168264855,18667.0,18778.0,76.0,True,False,False,False
AG::AG_LONG_12107::2026-05-21 09:45:00::2026-05-21 09:45:00,AG,AG::AG_LONG_12107,E9,LONG,td3,1,2,2026-05-21 10:45:00,True,3,2026-05-21 10:45:00,18476.0,structural_invalidation,1.7270025367234008,-2.481045897827984,-4.208048434551385,18667.0,18778.0,76.0,True,False,False,False
AG::AG_LONG_12107::2026-05-21 10:00:00::2026-05-21 10:00:00,AG,AG::AG_LONG_12107,E9,LONG,td3,1,10,2026-05-21 15:00:00,True,11,2026-05-21 21:00:00,18266.0,structural_invalidation,2.24877076263503,-3.6694743130362224,-5.918245075671253,18349.0,18349.0,21.0,True,False,False,False
AG::AG_LONG_12107::2026-05-21 10:15:00::2026-05-21 10:30:00,AG,AG::AG_LONG_12107,E9,LONG,td3,1,9,2026-05-21 15:00:00,True,10,2026-05-21 21:00:00,18266.0,structural_invalidation,2.8058472099735234,-3.123029938057487,-5.9288771480310105,18349.0,18349.0,21.0,True,False,False,False
AG::AG_LONG_12107::2026-05-21 10:45:00::2026-05-21 10:45:00,AG,AG::AG_LONG_12107,E9,SHORT,td3,0,26,2026-05-22 01:30:00,True,27,2026-05-22 01:30:00,18783.0,structural_invalidation,-4.1996160096290795,-2.484165924770958,1.7154500848581216,18667.0,18778.0,76.0,False,False,False,False
AG::AG_LONG_12107::2026-05-21 15:00:00::2026-05-21 21:00:00,AG,AG::AG_LONG_12107,E9,SHORT,td3,0,3,2026-05-21 22:00:00,True,4,2026-05-21 22:00:00,18515.0,structural_invalidation,-3.39502549731308,-2.0223955713659256,1.3726299259471544,18349.0,18349.0,21.0,False,False,False,False
AG::AG_LONG_12107::2026-05-21 21:30:00::2026-05-21 21:30:00,AG,AG::AG_LONG_12107,E9,SHORT,td3,0,1,2026-05-21 22:00:00,True,2,2026-05-21 22:00:00,18515.0,structural_invalidation,-2.9017867526273284,-1.5357645765994217,1.3660221760279068,18349.0,18349.0,21.0,False,False,False,False
AG::AG_LONG_12107::2026-05-21 21:45:00::2026-05-21 21:45:00,AG,AG::AG_LONG_12107,E9,SHORT,td3,0,0,2026-05-21 22:00:00,True,1,2026-05-21 22:00:00,18515.0,structural_invalidation,-2.9532346534833227,-1.5858465536513187,1.367388099832004,18349.0,18349.0,21.0,False,False,False,False
AG::AG_LONG_12107::2026-05-25 09:30:00::2026-05-25 09:30:00,AG,AG::AG_LONG_12107,E9,LONG,td3,1,37,2026-05-26 09:45:00,True,38,2026-05-26 09:45:00,18563.0,structural_invalidation,-7.608595948668242,-5.017021782746308,2.5915741659219336,18778.0,18899.0,113.0,True,False,False,False
AG::AG_LONG_12107::2026-05-25 09:45:00::2026-05-25 09:45:00,AG,AG::AG_LONG_12107,E9,LONG,td3,1,36,2026-05-26 09:45:00,True,37,2026-05-26 09:45:00,18563.0,structural_invalidation,-7.198842962913937,-4.602266079180818,2.5965768837331193,18778.0,18899.0,113.0,True,False,False,False
AG::AG_LONG_12107::2026-05-25 10:00:00::2026-05-25 10:00:00,AG,AG::AG_LONG_12107,E9,LONG,td3,1,35,2026-05-26 09:45:00,True,36,2026-05-26 09:45:00,18563.0,structural_invalidation,-6.765685232340916,-4.166062335185293,2.599622897155623,18778.0,18899.0,113.0,True,False,False,False
AG::AG_LONG_12107::2026-05-25 10:15:00::2026-05-25 10:30:00,AG,AG::AG_LONG_12107,E9,LONG,td3,1,34,2026-05-26 09:45:00,True,35,2026-05-26 09:45:00,18563.0,structural_invalidation,-6.605299992913941,-3.9999224988695037,2.605377494044437,18778.0,18899.0,113.0,True,False,False,False
AG::AG_LONG_12107::2026-05-25 10:45:00::2026-05-25 10:45:00,AG,AG::AG_LONG_12107,E9,LONG,td3,1,33,2026-05-26 09:45:00,True,34,2026-05-26 09:45:00,18563.0,structural_invalidation,-6.642486085702389,-4.03234041978407,2.610145665918319,18778.0,18899.0,113.0,True,False,False,False
AG::AG_LONG_12107::2026-05-25 11:00:00::2026-05-25 11:00:00,AG,AG::AG_LONG_12107,E9,LONG,td3,1,32,2026-05-26 09:45:00,True,33,2026-05-26 09:45:00,18563.0,structural_invalidation,-6.061575687388164,-3.44940494917669,2.6121707382114736,18778.0,18899.0,113.0,True,False,False,False
