policy,symbol,action,bar,side,ev
PN,SC,HOLD,13515,-1,0.010094245368409971
PN,SC,HOLD,13516,-1,0.010094245368409971
PN,SC,REVERSE,13517,1,0.05809392483251724
PN,SC,HOLD,13518,1,0.05427136596138804
PN,SC,HOLD,13520,1,0.3165655398092686
PN,SC,EXIT,13524,0,-inf
PN,SC,SKIP_INELIGIBLE,13526,1,
PN,SC,SKIP_INELIGIBLE,13563,-1,
PN,SC,SKIP_INELIGIBLE,13564,1,
PN,SC,ENTER,13617,-1,0.9655247599083782
PN,SC,EXIT,13620,0,-inf
PN,SC,SKIP_INELIGIBLE,13622,1,
PN,SC,SKIP_INELIGIBLE,13626,-1,
PN,SC,SKIP_INELIGIBLE,13627,-1,
PN,SC,SKIP_INELIGIBLE,13628,1,
PN,SC,SKIP_INELIGIBLE,13629,1,
PN,SC,SKIP_INELIGIBLE,13630,1,
PN,SC,SKIP_INELIGIBLE,13631,1,
PN,SC,SKIP_INELIGIBLE,13632,1,
PN,SC,SKIP_INELIGIBLE,13633,1,
PN,SC,SKIP_INELIGIBLE,13634,-1,
PN,SC,SKIP_INELIGIBLE,13638,-1,
PN,SC,SKIP,13653,1,-0.03355743924753113
PN,SC,SKIP,13654,1,-0.03355743924753113
PN,SC,SKIP_INELIGIBLE,13656,1,
PN,SC,SKIP_INELIGIBLE,13657,1,
PN,SC,SKIP_INELIGIBLE,13658,-1,
PN,SC,ENTER,13732,-1,0.7309239031444226
PN,SC,HOLD,13774,-1,0.08378915793982289
PN,SC,HOLD,13775,-1,0.07233612142882972
PN,SC,REVERSE,13777,1,0.061688422631609896
PN,SC,EXIT,13791,0,-inf
PN,SC,SKIP_INELIGIBLE,13793,-1,
PN,SC,SKIP_INELIGIBLE,13794,-1,
PN,SC,SKIP_INELIGIBLE,13795,-1,
PN,SC,SKIP_INELIGIBLE,13799,-1,
PN,SC,SKIP_INELIGIBLE,13800,-1,
PN,SC,SKIP_INELIGIBLE,13801,-1,
PN,SC,SKIP_INELIGIBLE,13802,-1,
PN,SC,SKIP_INELIGIBLE,13803,-1,
PN,SC,SKIP_INELIGIBLE,13804,-1,
PN,SC,ENTER,13805,1,0.011767412931858012
PN,SC,REVERSE,13806,-1,0.023934686701261698
PN,SC,REVERSE,13807,1,0.09927137755244675
PN,SC,REVERSE,13810,-1,0.03452539376884739
PN,SC,REVERSE,13811,1,0.034203736769469195
PN,SC,REVERSE,13814,-1,0.07894019808901409
PN,SC,HOLD,13820,-1,0.19836414891710363
PN,SC,EXIT,13827,0,-inf
PN,SC,ENTER,13829,1,0.07084543388795234
PN,SC,HOLD,13832,1,0.0522649462417516
PN,SC,HOLD,13844,1,0.1352131161943133
PN,SC,HOLD,13849,1,0.03134940034759487
PN,SC,EXIT,13850,0,-0.05949386041088789
PN,SC,SKIP_INELIGIBLE,13852,1,
PN,SC,SKIP_INELIGIBLE,13853,1,
PN,SC,SKIP_INELIGIBLE,13854,1,
PN,SC,SKIP_INELIGIBLE,13855,1,
PN,SC,SKIP_INELIGIBLE,13856,1,
PN,SC,SKIP,13858,-1,-0.22929711959934296
PN,SC,SKIP,13859,-1,-0.2018844027126856
PN,SC,SKIP,13860,-1,-0.2018844027126856
PN,SC,SKIP,13861,-1,-0.2820751636149479
PN,SC,ENTER,13862,-1,0.13170497182086582
PN,SC,HOLD,13879,-1,0.04668779436416359
PN,SC,EXIT,13888,0,-0.012553908401380598
PN,SC,ENTER,13890,-1,0.04822702688934288
PN,SC,HOLD,13894,-1,0.09548047347193411
PN,SC,HOLD,13896,-1,0.03317522563941666
PN,SC,REVERSE,13905,1,0.1909743344213306
PN,SC,REVERSE,13916,-1,0.054899278269797125
PN,SC,REVERSE,13940,1,0.031470103342412736
PN,SC,REVERSE,13953,-1,0.06586011483282839
PN,SC,REVERSE,13959,1,0.025939451460520735
PN,SC,HOLD,13960,1,0.02495746695817408
PN,SC,HOLD,13961,1,0.020549768775665667
PN,SC,HOLD,13962,1,0.18973707376137927
PN,SC,REVERSE,13967,-1,0.09762168290586293
PN,SC,HOLD,13968,-1,0.17132049552217177
PN,SC,EXIT,13969,0,-inf
PN,SC,SKIP_INELIGIBLE,13996,-1,
PN,SC,SKIP_INELIGIBLE,14013,-1,
PN,SC,SKIP_INELIGIBLE,14014,-1,
PN,SC,ENTER,14023,-1,0.06076896229065054
PN,SC,REVERSE,14028,1,0.10711370778100338
PN,SC,REVERSE,14053,-1,0.5374715720091412
PN,SC,HOLD,14072,-1,0.007410351249620917
PN,SC,HOLD,14073,-1,0.10497584034216789
PN,SC,HOLD,14076,-1,0.018259644688914722
PN,SC,HOLD,14077,-1,0.009490891111016087
PN,SC,HOLD,14079,-1,0.17085603803465532
PN,SC,HOLD,14082,-1,0.43620187410747224
PN,SC,EXIT,14101,0,-0.06210774259552987
PN,SC,SKIP,14103,1,-0.3575672009183952
PN,SC,SKIP,14104,1,-0.569023288739952
PN,SC,SKIP,14105,1,-0.40608304561360264
PN,SC,ENTER,14106,1,0.06346585731756249
PN,SC,HOLD,14107,1,0.21486754029942468
PN,SC,HOLD,14119,1,0.24111960898367374
PN,SC,HOLD,14120,1,0.23566711015118558
PN,SC,REVERSE,14121,-1,0.015364977801617496
PN,SC,HOLD,14122,-1,0.061185970800837985
PN,SC,EXIT,14280,0,-inf
PN,SC,SKIP_INELIGIBLE,14287,1,
PN,SC,SKIP_INELIGIBLE,14318,1,
PN,SC,ENTER,14341,-1,0.17858031148281994
PN,SC,EXIT,14348,0,-0.01681742643798856
PN,SC,ENTER,14356,-1,0.06463417865710802
PN,SC,REVERSE,14357,1,0.14092788699016068
PN,SC,HOLD,14361,1,0.044036104090373784
PN,SC,HOLD,14362,1,0.04232390049052803
PN,SC,EXIT,14363,0,-inf
PN,SC,ENTER,14365,-1,0.040789666238347344
PN,SC,REVERSE,14371,1,0.06503329904676919
PN,SC,HOLD,14375,1,0.18774995699695407
PN,SC,HOLD,14381,1,0.045474503759118046
PN,SC,EXIT,14382,0,-inf
PN,SC,SKIP_INELIGIBLE,14384,1,
PN,SC,SKIP_INELIGIBLE,14387,1,
PN,SC,SKIP_INELIGIBLE,14388,1,
PN,SC,SKIP_INELIGIBLE,14389,1,
PN,SC,SKIP_INELIGIBLE,14390,1,
PN,SC,SKIP_INELIGIBLE,14391,1,
PN,SC,ENTER,14393,-1,0.011959474024755501
PN,SC,HOLD,14396,-1,0.22827684508962087
PN,SC,EXIT,14412,0,-inf
PN,SC,SKIP_INELIGIBLE,14418,1,
PN,SC,SKIP_INELIGIBLE,14419,-1,
PN,SC,SKIP_INELIGIBLE,14420,-1,
PN,SC,SKIP_INELIGIBLE,14421,1,
PN,SC,SKIP_INELIGIBLE,14422,1,
PN,SC,SKIP_INELIGIBLE,14425,1,
PN,SC,SKIP_INELIGIBLE,14428,-1,
PN,SC,SKIP_INELIGIBLE,14429,1,
PN,SC,SKIP_INELIGIBLE,14430,1,
PN,SC,SKIP_INELIGIBLE,14432,1,
PN,SC,SKIP_INELIGIBLE,14433,1,
PN,SC,SKIP_INELIGIBLE,14434,1,
PN,SC,SKIP_INELIGIBLE,14435,1,
PN,SC,SKIP_INELIGIBLE,14451,1,
PN,SC,SKIP,14452,1,-0.05684952421596734
PN,SC,SKIP_INELIGIBLE,14453,1,
PN,SC,SKIP,14454,1,-0.07915926070227752
PN,SC,SKIP,14455,1,-0.0067442272150483595
PN,SC,SKIP,14456,1,-0.0067442272150483595
PN,SC,SKIP_INELIGIBLE,14457,1,
PN,SC,SKIP_INELIGIBLE,14458,1,
PN,SC,SKIP_INELIGIBLE,14459,1,
PN,SC,SKIP_INELIGIBLE,14460,1,
PN,SC,SKIP_INELIGIBLE,14463,1,
PN,SC,SKIP_INELIGIBLE,14464,1,
PN,SC,ENTER,14472,-1,0.017068412588123583
PN,SC,REVERSE,14473,1,0.03333691148762141
PN,SC,REVERSE,14487,-1,0.417643858970534
PN,SC,REVERSE,14495,1,0.03170623753428137
PN,SC,REVERSE,14512,-1,0.3103081532078933
PN,SC,REVERSE,14518,1,0.10648621467959907
PN,SC,HOLD,14523,1,0.1479640693844313
PN,SC,EXIT,14545,0,-inf
PN,SC,SKIP_INELIGIBLE,14574,1,
PN,SC,SKIP_INELIGIBLE,14575,1,
PN,SC,SKIP_INELIGIBLE,14584,1,
PN,SC,SKIP_INELIGIBLE,14585,-1,
PN,SC,SKIP_INELIGIBLE,14588,1,
PN,SC,ENTER,14589,1,0.013500580766919845
PN,SC,HOLD,14591,1,0.043830258393171284
PN,SC,REVERSE,14592,-1,0.02773362614486452
PN,SC,EXIT,14594,0,-0.013405393626911954
PN,SC,SKIP,14598,1,-0.06392727762094297
PN,SC,ENTER,14599,1,0.028701797302899623
PN,SC,HOLD,14600,1,0.07741093333497973
PN,SC,EXIT,14603,0,-0.036631743479530354
PN,SC,ENTER,14605,1,0.061591664298685234
PN,SC,REVERSE,14609,-1,0.05371598668458322
PN,SC,EXIT,14610,0,-0.04671598516838826
PN,SC,SKIP_INELIGIBLE,14617,1,
PN,SC,SKIP_INELIGIBLE,14618,1,
PN,SC,ENTER,14619,1,0.07887483171233173
PN,SC,HOLD,14620,1,0.04606460874645979
PN,SC,REVERSE,14623,-1,0.04762239611984387
PN,SC,EXIT,14636,0,-inf
PN,SC,SKIP_INELIGIBLE,14638,1,
PN,SC,SKIP_INELIGIBLE,14639,1,
PN,SC,ENTER,14694,1,0.3193512816832641
PN,SC,EXIT,14695,0,-inf
PN,SC,ENTER,14697,1,0.3301641117292835
PN,SC,EXIT,14698,0,-inf
PN,SC,ENTER,14700,1,0.3193512816832641
PN,SC,HOLD,14702,1,0.1424755876530679
PN,SN,SKIP_INELIGIBLE,9823,1,
PN,SN,SKIP_INELIGIBLE,9824,1,
PN,SN,SKIP_INELIGIBLE,9825,1,
PN,SN,ENTER,9826,1,0.004931298616314805
PN,SN,EXIT,9839,0,-inf
PN,SN,SKIP,9841,1,-0.47036854550389073
PN,SN,SKIP,9842,1,-0.602475761813601
PN,SN,SKIP_INELIGIBLE,9871,1,
PN,SN,SKIP_INELIGIBLE,9872,1,
PN,SN,SKIP_INELIGIBLE,9873,1,
PN,SN,SKIP_INELIGIBLE,9874,1,
PN,SN,SKIP_INELIGIBLE,9875,1,
PN,SN,SKIP_INELIGIBLE,9876,1,
PN,SN,ENTER,9877,1,0.09470880849530389
PN,SN,EXIT,9884,0,-inf
PN,SN,SKIP_INELIGIBLE,9886,1,
PN,SN,SKIP_INELIGIBLE,9887,1,
PN,SN,SKIP_INELIGIBLE,9888,1,
PN,SN,SKIP_INELIGIBLE,9889,1,
PN,SN,SKIP_INELIGIBLE,9890,1,
PN,SN,SKIP_INELIGIBLE,9891,1,
PN,SN,SKIP_INELIGIBLE,9892,1,
PN,SN,SKIP_INELIGIBLE,9893,1,
PN,SN,SKIP_INELIGIBLE,9900,1,
PN,SN,SKIP_INELIGIBLE,9905,-1,
PN,SN,SKIP_INELIGIBLE,9906,1,
PN,SN,SKIP_INELIGIBLE,9907,1,
PN,SN,SKIP_INELIGIBLE,9909,-1,
PN,SN,SKIP_INELIGIBLE,9910,-1,
PN,SN,SKIP,9911,-1,-0.5041066712307645
PN,SN,SKIP,9912,-1,-0.10996229646470101
PN,SN,SKIP,9913,-1,-0.14368865508040174
PN,SN,SKIP,9916,-1,-0.030425309643195342
PN,SN,ENTER,9918,1,0.08907353541137025
PN,SN,EXIT,9919,0,-0.13175597137162987
PN,SN,ENTER,9921,1,0.006473696319614364
PN,SN,REVERSE,9947,-1,0.1888215680950167
PN,SN,HOLD,9958,-1,0.022720153858358016
PN,SN,HOLD,9962,-1,0.06527024438843881
PN,SN,REVERSE,9963,1,0.20215805847385016
PN,SN,HOLD,9964,1,0.7421156085694749
PN,SN,REVERSE,9993,-1,0.06147212936590574
PN,SN,REVERSE,10002,1,0.423184203925556
PN,SN,REVERSE,10101,-1,0.23152289041395224
PN,SN,HOLD,10129,-1,0.19134277751292217
PN,SN,HOLD,10149,-1,0.12277414965160427
PN,SN,EXIT,10151,0,-0.09401372352210369
PN,SN,ENTER,10153,1,0.10908795473454208
PN,SN,REVERSE,10154,-1,0.05108196134705767
PN,SN,HOLD,10179,-1,0.11700477657301678
PN,SN,HOLD,10181,-1,0.031590412010835456
PN,SN,HOLD,10187,-1,0.5649924131345803
PN,SN,REVERSE,10218,1,0.005915863213891648
PN,SN,REVERSE,10219,-1,0.02622542140541473
PN,SN,HOLD,10225,-1,0.06635210530361002
PN,SN,HOLD,10243,-1,0.012135631535266977
PN,SN,EXIT,10247,0,-0.0015583854137276587
PN,SN,SKIP,10251,-1,-0.03176394996805054
PN,SN,SKIP,10252,-1,-0.03849670126292365
PN,SN,ENTER,10253,-1,0.05527769610020511
PN,SN,REVERSE,10254,1,0.026379287985247468
PN,SN,REVERSE,10256,-1,0.018228121934262764
PN,SN,REVERSE,10257,1,0.029889949688093775
PN,SN,HOLD,10258,1,0.06109335896184215
PN,SN,HOLD,10260,1,0.1739732279111893
PN,SN,HOLD,10273,1,0.05880165575712348
PN,SN,HOLD,10275,1,0.07622494386466383
PN,SN,HOLD,10277,1,0.07035667800358952
PN,SN,REVERSE,10278,-1,0.02870627949629223
PN,SN,REVERSE,10281,1,0.06169638468810901
PN,SN,EXIT,10284,0,-0.011573860897041266
PN,SN,SKIP,10286,1,-0.03626104445328604
PN,SN,SKIP,10288,1,-0.04966289100645016
PN,SN,SKIP,10290,1,-0.08721617433607293
PN,SN,SKIP,10292,1,-0.0951966400301576
PN,SN,SKIP_INELIGIBLE,10300,1,
PN,SN,SKIP_INELIGIBLE,10301,1,
PN,SN,SKIP_INELIGIBLE,10302,1,
PN,SN,SKIP,10306,1,-0.002641916831943536
PN,SN,SKIP,10307,1,-0.08276786578487427
PN,SN,SKIP_INELIGIBLE,10337,1,
PN,SN,SKIP_INELIGIBLE,10338,1,
PN,SN,SKIP_INELIGIBLE,10339,1,
PN,SN,SKIP_INELIGIBLE,10340,1,
PN,SN,SKIP_INELIGIBLE,10341,1,
PN,SN,SKIP_INELIGIBLE,10342,1,
PN,SN,SKIP_INELIGIBLE,10343,1,
PN,SN,SKIP_INELIGIBLE,10358,1,
PN,SN,ENTER,10359,1,0.0921317922115702
PN,SN,HOLD,10363,1,0.03475555489998827
PN,SN,EXIT,10365,0,-inf
PN,SN,SKIP_INELIGIBLE,10379,1,
PN,SN,SKIP_INELIGIBLE,10381,1,
PN,SN,SKIP_INELIGIBLE,10382,1,
PN,SN,SKIP_INELIGIBLE,10384,1,
PN,SN,SKIP_INELIGIBLE,10385,1,
PN,SN,SKIP_INELIGIBLE,10386,1,
PN,SN,SKIP_INELIGIBLE,10389,1,
PN,SN,SKIP_INELIGIBLE,10392,1,
PN,SN,SKIP_INELIGIBLE,10393,1,
PN,SN,SKIP_INELIGIBLE,10394,1,
PN,SN,SKIP_INELIGIBLE,10395,1,
PN,SN,ENTER,10396,1,0.1065260103390459
PN,SN,HOLD,10400,1,0.037129861515638074
PN,SN,REVERSE,10401,-1,0.1440017393319375
PN,SN,REVERSE,10402,1,0.037129861515638074
PN,SN,EXIT,10403,0,-inf
PN,SN,ENTER,10405,1,0.03212490567490661
PN,SN,REVERSE,10438,-1,0.2585253119825902
PN,SN,HOLD,10440,-1,0.9534865407981832
PN,SN,HOLD,10459,-1,0.3869438289567222
PN,SN,EXIT,10469,0,-inf
PN,SN,SKIP_INELIGIBLE,10471,-1,
PN,SN,SKIP_INELIGIBLE,10472,-1,
PN,SN,SKIP_INELIGIBLE,10490,-1,
PN,SN,SKIP_INELIGIBLE,10491,-1,
PN,SN,ENTER,10531,-1,0.07652762054970724
PN,SN,HOLD,10532,-1,0.07652762054970724
PN,SN,REVERSE,10533,1,0.08148884961559844
PN,SN,EXIT,10540,0,-inf
PN,SN,SKIP_INELIGIBLE,10542,-1,
PN,SN,ENTER,10570,-1,0.21436160655923264
PN,SN,HOLD,10577,-1,0.07833149781250759
PN,SN,REVERSE,10582,1,0.060975602994502
PN,SN,EXIT,10587,0,-inf
PN,SN,SKIP_INELIGIBLE,10589,-1,
PN,SN,SKIP_INELIGIBLE,10590,-1,
PN,SN,SKIP,10591,-1,-0.00995260718499602
PN,SN,ENTER,10594,-1,0.07891788623248397
PN,SN,REVERSE,10595,1,0.09152060008671159
PN,SN,HOLD,10597,1,0.01819645791500113
PN,SN,EXIT,10598,0,-0.0005780182408837153
PN,SN,ENTER,10600,1,0.05448982815307424
PN,SN,HOLD,10601,1,0.40636045857659053
PN,SN,HOLD,10644,1,1.3174888999062475
PN,SN,ENTER,10753,-1,0.2547577940794741
PN,SN,HOLD,10754,-1,0.2673155418818648
PN,SN,HOLD,10755,-1,0.010344332037551807
PN,SN,EXIT,10756,0,-0.0047846589821095575
PN,SN,SKIP,10761,1,-0.01338277792050635
PN,SN,ENTER,10763,1,0.0797458730347057
PN,SN,REVERSE,10764,-1,0.17403571017803232
PN,SN,HOLD,10776,-1,0.02802809160333919
PN,SN,REVERSE,10777,1,0.030051680575965578
PN,SN,HOLD,10780,1,0.048626352144651275
PN,SN,HOLD,10786,1,0.31540119655702914
PN,SN,EXIT,10799,0,-inf
PN,SN,SKIP_INELIGIBLE,10801,-1,
PN,SN,SKIP_INELIGIBLE,10802,-1,
PN,SN,SKIP_INELIGIBLE,10803,-1,
PN,SN,SKIP_INELIGIBLE,10804,-1,
PN,SN,SKIP_INELIGIBLE,10805,-1,
PN,SN,SKIP_INELIGIBLE,10807,-1,
PN,SN,SKIP_INELIGIBLE,10816,-1,
PN,SN,ENTER,10824,-1,0.11096232891756469
PN,SN,HOLD,10826,-1,0.08862464582472779
PN,SN,EXIT,10827,0,-inf
PN,SN,SKIP_INELIGIBLE,10881,-1,
PN,SN,SKIP,10886,-1,-0.021082211698355557
PN,SN,ENTER,10887,-1,0.0104001203457742
PN,SN,HOLD,10922,-1,0.17986403072672763
PN,SN,HOLD,10951,-1,0.017882046002128005
PN,SN,HOLD,10952,-1,0.062325152228874414
PN,SN,EXIT,10953,0,-0.15210778534679958
PN,SN,SKIP,10955,1,-0.021370414254721637
PN,SN,SKIP,10956,1,-0.1989418904129866
PN,SN,ENTER,10957,1,0.25935486492055193
PN,SN,REVERSE,10969,-1,0.16780333780739765
PN,SN,HOLD,10984,-1,0.05447045945243556
PN,SN,HOLD,10986,-1,0.39890573082300884
PN,SN,REVERSE,11000,1,0.0986304476748483
PN,SN,HOLD,11001,1,0.07897018082954055
PN,SN,HOLD,11002,1,0.27967315944802285
PN,SN,HOLD,11015,1,0.8028651314721222
PN,SN,EXIT,11021,0,-0.008702810995679877
PN,SN,SKIP,11023,-1,-0.057121321829056604
PN,SN,SKIP,11024,-1,-0.057121321829056604
PN,SN,SKIP,11030,-1,-0.031025509777371285
PN,SN,ENTER,11032,1,0.07709732472416087
PN,SN,HOLD,11036,1,0.09722794378540617
PN,SN,REVERSE,11042,-1,0.16748663396149355
PN,SN,HOLD,11043,-1,0.5287095573570966
PN,SN,SKIP_INELIGIBLE,11171,1,
PN,SN,SKIP_INELIGIBLE,11188,1,
PN,SN,ENTER,11189,1,0.05403372058483552
PN,SN,REVERSE,11191,-1,0.01664716857673737
PN,SN,EXIT,11192,0,-inf
PN,SN,SKIP,11194,1,-0.07488041891223723
PN,SN,SKIP,11195,1,-0.007871833988630339
PN,SN,SKIP,11196,1,-0.013513885634696243
PN,SN,ENTER,11197,-1,0.05529121507303214
PN,SN,REVERSE,11237,1,0.128450916902776
PN,SN,HOLD,11238,1,0.1055188272428339
PN,SN,HOLD,11257,1,0.04532659292187624
PN,SN,EXIT,11258,0,-0.017164017058736103
PN,SN,ENTER,11260,1,0.14898009082140584
PN,SN,REVERSE,11261,-1,0.023879489635818707
PN,SN,HOLD,11262,-1,0.007076807795238005
PN,SN,EXIT,11263,0,-inf
PN,SN,SKIP_INELIGIBLE,11265,1,
PN,SN,SKIP_INELIGIBLE,11266,1,
PN,SN,SKIP_INELIGIBLE,11267,1,
PN,SN,SKIP_INELIGIBLE,11268,1,
PN,SN,SKIP_INELIGIBLE,11269,1,
PN,SN,SKIP_INELIGIBLE,11270,1,
PN,SN,SKIP_INELIGIBLE,11271,1,
PN,SN,SKIP_INELIGIBLE,11272,1,
PN,SN,SKIP,11273,1,-0.08628304726189173
PN,SN,SKIP,11274,1,-0.09167647182059296
PN,SN,SKIP,11276,1,-0.04200339920818846
PN,SN,SKIP_INELIGIBLE,11280,1,
PN,SN,SKIP,11281,1,-0.06523647738400862
PN,SN,SKIP,11282,1,-0.03348066842385494
PN,SN,SKIP_INELIGIBLE,11284,1,
PN,SN,SKIP_INELIGIBLE,11285,1,
PN,SN,SKIP,11286,1,-0.04743772387002587
PN,SN,ENTER,11287,1,0.04512067795360569
PN,SN,REVERSE,11288,-1,0.0203536440656904
PN,SN,HOLD,11289,-1,0.019601096287752973
PN,SN,HOLD,11290,-1,0.015646363419395404
PN,SN,REVERSE,11302,1,0.3647070194723908
PN,SN,HOLD,11310,1,0.03161826976680837
PN,SN,HOLD,11311,1,0.0005330900784690229
PN,SN,EXIT,11312,0,-0.015691507819560024
PN,SN,SKIP,11314,-1,-0.0019572596365569628
PN,SN,SKIP,11315,-1,-0.05283045332446823
PN,SN,SKIP,11316,-1,-0.09773191793844149
PN,SN,ENTER,11320,1,0.2992406830407348
PN,SN,REVERSE,11342,-1,0.009321543547793743
PN,SN,HOLD,11343,-1,0.053192209294845416
PN,SN,HOLD,11344,-1,0.03326169802397905
PN,SN,EXIT,11359,0,-0.03792858762381357
PN,SN,SKIP,11362,1,-0.06368038386487596
PN,SN,SKIP,11367,1,-0.008198601880894163
PN,SN,SKIP,11368,1,-0.050417699116368064
PN,SN,ENTER,11369,1,0.04337350006395718
PN,SN,EXIT,11370,0,-0.008578023760375364
PN,SN,SKIP,11373,1,-0.009543982707200915
PN,SN,SKIP,11374,1,-0.008198601880894163
PN,SN,SKIP,11375,1,-0.10342332433944457
PN,SN,SKIP,11376,1,-2.9249936506492435e-05
PN,SN,SKIP,11377,1,-0.006056164244935769
PN,SN,SKIP,11378,1,-0.01242590593580667
PN,SN,SKIP,11379,1,-0.0074993118668565395
PN,SN,SKIP,11380,1,-0.07242474706420143
PN,SN,ENTER,11381,1,0.08612221213123755
PN,SN,HOLD,11384,1,0.07085100421724722
PN,SN,HOLD,11385,1,0.0603896871136807
PN,SN,HOLD,11387,1,0.09338606963873503
PN,SN,REVERSE,11388,-1,0.3107553260316822
PN,SN,HOLD,11403,-1,0.19641431001620901
PN,SN,HOLD,11406,-1,0.04302749676652168
PN,SN,REVERSE,11408,1,0.052669783853059926
PN,SN,HOLD,11409,1,0.024880895650876866
PN,SN,EXIT,11410,0,-0.022402697940997696
PN,SN,SKIP,11412,1,-0.013379837915181492
PN,SN,SKIP,11413,1,-0.08475347949043288
PN,SN,SKIP,11414,1,-0.023034952915057083
PN,SN,SKIP_INELIGIBLE,11415,1,
PN,SN,SKIP_INELIGIBLE,11416,1,
PN,SN,SKIP,11417,1,-0.028288998250446784
PN,SN,SKIP,11419,1,-0.059601590210145716
PN,SN,SKIP,11420,1,-0.0034331167546430286
PN,SN,ENTER,11421,1,0.03186964171342521
PN,SN,REVERSE,11423,-1,0.05623717165062442
PN,SN,HOLD,11425,-1,0.035346270866059626
PN,SN,REVERSE,11427,1,0.02375349610503208
PN,SN,REVERSE,11428,-1,0.07146977097320989
PN,SN,REVERSE,11431,1,0.02913360208151955
PN,SN,HOLD,11432,1,0.018665197614987694
PN,SN,EXIT,11434,0,-inf
PN,SN,ENTER,11436,1,0.004333347171478263
PN,SN,REVERSE,11437,-1,0.01479311362867114
PN,SN,EXIT,11438,0,-0.01724497926394314
PN,SN,SKIP,11440,1,-0.11006849953210829
PN,SN,ENTER,11441,1,0.02375349610503208
PN,SN,EXIT,11442,0,-0.009050341908998394
PN,SN,ENTER,11453,1,0.0025053830247511177
PN,SN,EXIT,11454,0,-0.014534273613152515
PN,SN,SKIP,11459,1,-0.005131914224010992
PN,SN,SKIP,11460,1,-0.07199644016377932
PN,SN,SKIP,11466,1,-0.007327178760897446
PN,SN,ENTER,11467,1,0.02218058464284106
PN,SN,EXIT,11468,0,-0.034962002698624595
PN,SN,ENTER,11472,1,0.008425228002873208
PN,SN,HOLD,11474,1,0.10314097559683977
PN,SN,HOLD,11475,1,0.02210132633652745
PN,SN,HOLD,11476,1,0.044687985403047414
PN,SN,HOLD,11477,1,0.014561926213202958
PN,SN,REVERSE,11478,-1,0.02023578173870566
PN,SN,HOLD,11479,-1,0.028239489418201702
PN,SN,HOLD,11480,-1,0.10319316810512547
PN,SN,REVERSE,11501,1,0.053516131723508664
PN,SN,EXIT,11505,0,-0.03249808049568914
PN,SN,SKIP,11509,1,-0.11387832452317126
PN,SN,SKIP,11510,1,-0.015990855849310925
PN,SN,SKIP,11512,1,-0.21711112966669227
PN,SN,SKIP,11513,1,-0.09753626246128433
PN,SN,SKIP,11514,1,-0.03680088400015996
PN,SN,ENTER,11515,1,0.07686914712541959
PN,SN,EXIT,11526,0,-0.005971755471210205
PN,SN,ENTER,11528,1,0.11577207096730424
PN,SN,EXIT,11530,0,-inf
PN,SN,ENTER,11532,1,0.03881171682506723
PN,SN,HOLD,11533,1,0.08766762751181478
PN,SN,EXIT,11538,0,-0.015258386959168702
PN,SN,SKIP,11540,1,-0.07183256893010714
PN,SN,SKIP,11541,1,-0.05548948943052118
PN,SN,SKIP,11543,1,-0.06903612105187523
PN,SN,ENTER,11544,1,0.06509730012888237
PN,SN,HOLD,11545,1,0.044417011707874876
PN,SN,HOLD,11546,1,0.02555906143641301
PN,SN,REVERSE,11547,-1,0.09234970718936863
